Backup scan VPS - 2026-06-05
Escopo: arquivos com sufixo/nome de backup e diretórios canônicos; exclui /usr, caches, venv/site-packages, browser snapshots e FS virtuais.
Total: 237 arquivos | Tamanho: 6.8GB | Erros: 0

MODIFICADO          TAMANHO  TIPO               PATH
2026-05-23 18:34        99B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-git-status-before.txt
2026-05-23 18:34        41B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-head-before.txt
2026-05-23 18:34      7.0KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-local-diff-before.patch
2026-05-23 18:53       998B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-local-patch-restore.log
2026-05-23 18:53       573B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-manual-post-status.log
2026-05-23 18:53     31.3KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-manual-update.log
2026-05-23 18:35         0B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-patch-check-origin.stderr
2026-05-23 18:52     12.3KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-post-timeout-check.log
2026-05-23 18:34        93B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/hermes-profiles-tar.stderr
2026-05-23 18:34    360.4KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/mgs-agent-data-context-20260523-183333.tar.gz
2026-05-23 18:34        93B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/mgs-agent-data-context-tar.stderr
2026-05-23 18:36        28B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/npm-corepack-update.log
2026-05-23 18:36       369B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/npm-diagnostic-after-fail.log
2026-05-23 18:36       232B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/npm-global-update-tools.log
2026-05-23 18:35       971B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/npm-global-update.log
2026-05-23 18:36      1.6KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/npm-retry.log
2026-05-23 18:36       971B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/npm-self-update.log
2026-05-23 18:35      1.6KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/pre-update-inventory.txt
2026-05-23 18:54       113B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/zeus-restart-scheduled.log
2026-05-26 14:50      8.3MB  diretório backup   /root/mgs-agent/backups/tirith-repair-20260526-155300/tirith.ares.broken
2026-05-26 14:50      8.3MB  diretório backup   /root/mgs-agent/backups/tirith-repair-20260526-155300/tirith.atena.broken
2026-05-26 14:50      8.3MB  diretório backup   /root/mgs-agent/backups/tirith-repair-20260526-155300/tirith.zeus.broken
2026-05-19 01:53     84.0KB  diretório backup   /root/mgs-agent/data/backups/card-cache-pre-mbna-delete-20260519-015325.db
2026-05-19 01:53     28.0KB  diretório backup   /root/mgs-agent/data/backups/rec-fingerprints-pre-mbna-delete-20260519-015325.db
2026-05-02 22:08      1.8KB  nome backup        /root/mgs-agent/data/crontab-backup-20260502_220804.txt
2026-05-29 10:24      3.2KB  nome backup        /root/mgs-agent/data/crontab-backup-20260529-102452.txt
2026-05-29 22:20      3.2KB  nome backup        /root/mgs-agent/data/crontab-backup-20260529-222026.txt
2026-06-03 10:11      3.2KB  nome backup        /root/mgs-agent/data/crontab-backup-20260530-072745.txt
2026-05-16 01:38      2.5KB  nome backup        /root/mgs-agent/data/crontab-backup-pre-cron-control-plane-20260516-013844.txt
2026-05-16 01:40      2.2KB  nome backup        /root/mgs-agent/data/crontab-backup-pre-cron-control-plane-entry-20260516-014059.txt
2026-05-16 01:59      2.6KB  nome backup        /root/mgs-agent/data/crontab-backup-pre-cron-stale-watchdog-20260516-015957.txt
2026-05-16 01:42      2.4KB  nome backup        /root/mgs-agent/data/crontab-backup-pre-flock-standardization-20260516-014203.txt
2026-05-16 11:59      2.8KB  nome backup        /root/mgs-agent/data/crontab-backup-pre-gpt55-cost-rename.txt
2026-05-16 01:47      2.8KB  nome backup        /root/mgs-agent/data/crontab-backup-pre-remove-cleanup-discord-threads-20260516-014741.txt
2026-05-15 22:47      2.4KB  nome backup        /root/mgs-agent/data/crontab-backup-pre-sync-codex-20260515-224704.txt
2026-04-27 10:23       875B  nome backup        /root/mgs-agent/data/deprecated/crontab-backups-old/crontab-backup-20260427-102329.txt
2026-04-27 11:47       954B  nome backup        /root/mgs-agent/data/deprecated/crontab-backups-old/crontab-backup-20260427-114730.txt
2026-04-27 12:22      1.2KB  nome backup        /root/mgs-agent/data/deprecated/crontab-backups-old/crontab-backup-pre-reactivate-20260427-122245.txt
2026-05-29 10:31      6.1KB  nome backup        /root/mgs-agent/data/script-backup-monitor-service-restarts-20260529-103150.sh
2026-05-29 10:29      7.9KB  nome backup        /root/mgs-agent/data/script-backup-monitor-tool-loops-20260529-102918.sh
2026-05-26 00:00         0B  nome backup        /root/mgs-agent/logs/backup-cleanup-20260524-115010.log
2026-05-26 00:00      4.0KB  nome backup        /root/mgs-agent/logs/backup-cleanup-20260524-115010.log.1
2026-06-03 00:00         0B  nome backup        /root/mgs-agent/logs/backup-cleanup-20260601-231246.log
2026-06-03 00:00      2.2KB  nome backup        /root/mgs-agent/logs/backup-cleanup-20260601-231246.log.1
2026-06-04 11:22       717B  nome backup        /root/mgs-agent/logs/backup-cleanup-20260604-112215.log
2026-06-04 22:39       717B  nome backup        /root/mgs-agent/logs/backup-cleanup-20260604-223902.log
2026-06-04 22:31      1.2KB  nome backup        /root/mgs-agent/logs/hermes-profiles-auth-backup-20260604-222827.log
2026-06-04 11:09       628B  nome backup        /root/mgs-agent/logs/hermes-profiles-backup-20260604-110732.log
2026-06-02 19:55      7.9KB  nome backup        /root/mgs-agent/profiles/ares-soul.md.bak-20260602-195530
2026-06-02 19:55     38.7KB  nome backup        /root/mgs-agent/profiles/atena-soul.md.bak-20260602-195530
2026-05-24 11:51      4.9KB  nome backup        /root/mgs-agent/profiles/zeus-skills/ops/hermes-agent-operations/references/vps-update-npm-backup-retention-2026-05-24.md
2026-06-02 19:55     33.4KB  nome backup        /root/mgs-agent/profiles/zeus-soul.md.bak-20260602-195530
2026-05-16 17:37      5.0KB  nome backup        /root/mgs-agent/scripts/housekeeping-bak-cleanup.sh
2026-06-01 10:59       175B  diretório backup   /root/mgs-backups/full-system-20260601-105608/delete-candidates-20260601-105608.txt
2026-06-01 10:59    371.4MB  diretório backup   /root/mgs-backups/full-system-20260601-105608/hermes-agent-repo-20260601-105608.tar.gz
2026-06-01 10:58      1.3GB  diretório backup   /root/mgs-backups/full-system-20260601-105608/hermes-profiles-20260601-105608.tar.gz
2026-06-01 10:59      3.0KB  diretório backup   /root/mgs-backups/full-system-20260601-105608/manifest-20260601-105608.txt
2026-06-01 10:59     21.5MB  diretório backup   /root/mgs-backups/full-system-20260601-105608/mgs-agent-20260601-105608.tar.gz
2026-05-26 12:42       576B  diretório backup   /root/mgs-backups/full-system-20260601-105608/system/ares-gateway.service
2026-05-15 19:18       581B  diretório backup   /root/mgs-backups/full-system-20260601-105608/system/atena-gateway.service
2026-06-01 10:59      3.2KB  diretório backup   /root/mgs-backups/full-system-20260601-105608/system/crontab-root-20260601-105608.txt
2026-06-01 10:59        21B  diretório backup   /root/mgs-backups/full-system-20260601-105608/system/gateway-status-20260601-105608.txt
2026-05-15 19:14       577B  diretório backup   /root/mgs-backups/full-system-20260601-105608/system/zeus-gateway.service
2026-05-26 23:42    279.0KB  diretório backup   /root/mgs-backups/hermes-update-20260526-234201/adapter.py.bak-20260526-234201
2026-05-26 23:42       152B  diretório backup   /root/mgs-backups/hermes-update-20260526-234201/hermes-git-status-20260526-234201.txt
2026-05-26 23:42     17.8KB  diretório backup   /root/mgs-backups/hermes-update-20260526-234201/hermes-local-diff-20260526-234201.patch
2026-05-27 17:40    282.5KB  diretório backup   /root/mgs-backups/hermes-update-20260527-174046/adapter.py.bak-20260527-174046
2026-05-27 17:40       181B  diretório backup   /root/mgs-backups/hermes-update-20260527-174046/hermes-git-status-20260527-174046.txt
2026-05-27 17:40     28.7KB  diretório backup   /root/mgs-backups/hermes-update-20260527-174046/hermes-local-diff-20260527-174046.patch
2026-05-24 11:01        87B  diretório backup   /root/mgs-backups/update-20260524-110005/hermes-git-status-20260524-110005.txt
2026-05-24 11:01      7.0KB  diretório backup   /root/mgs-backups/update-20260524-110005/hermes-local-diff-20260524-110005.patch
2026-05-24 11:19      2.3MB  diretório backup   /root/mgs-backups/update-20260524-110005/npm-10.9.7-before-manual-20260524-111952.tgz
