domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.ar,REC,UTUA_P1,emp,personal,Hsbc,hsbc,emp-personal-hsbc,emp-personal-hsbc-p1,https://utua.ar/emp-personal-hsbc-p1/,https://utua.ar/emp-personal-hsbc-p1/,https://utua.ar/emp-personal-hsbc-p2/,emp-personal-hsbc-p2,REC+P1,2024-05-06T19:49:45+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,prendario,Bbva,bbva,emp-prendario-bbva,emp-prendario-bbva-p1,https://utua.ar/emp-prendario-bbva-p1/,https://utua.ar/emp-prendario-bbva-p1/,https://utua.ar/emp-prendario-bbva-p2/,emp-prendario-bbva-p2,REC+P1,2024-05-06T19:56:30+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,prendario,Hsbc,hsbc,emp-prendario-hsbc,emp-prendario-hsbc-p1,https://utua.ar/emp-prendario-hsbc-p1/,https://utua.ar/emp-prendario-hsbc-p1/,https://utua.ar/emp-prendario-hsbc-p2/,emp-prendario-hsbc-p2,REC+P1,2024-05-06T19:52:43+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,rioja,Empleados Estado,empleados-estado,emp-rioja-empleados-estado,emp-rioja-empleados-estado-p1,https://utua.ar/emp-rioja-empleados-estado-p1/,https://utua.ar/emp-rioja-empleados-estado-p1/,https://utua.ar/emp-rioja-empleados-estado-p2/,emp-rioja-empleados-estado-p2,REC+P1,2024-05-07T18:36:10+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,rioja,Empleados Privados,empleados-privados,emp-rioja-empleados-privados,emp-rioja-empleados-privados-p1,https://utua.ar/emp-rioja-empleados-privados-p1/,https://utua.ar/emp-rioja-empleados-privados-p1/,https://utua.ar/emp-rioja-empleados-privados-p2/,emp-rioja-empleados-privados-p2,REC+P1,2024-05-07T18:33:00+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,rioja,Empresas Privadas,empresas-privadas,emp-rioja-empresas-privadas,emp-rioja-empresas-privadas-p1,https://utua.ar/emp-rioja-empresas-privadas-p1/,https://utua.ar/emp-rioja-empresas-privadas-p1/,https://utua.ar/emp-rioja-empresas-privadas-p2/,emp-rioja-empresas-privadas-p2,REC+P1,2024-05-06T20:27:49+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,rioja,Profesionales,profesionales,emp-rioja-profesionales,emp-rioja-profesionales-p1,https://utua.ar/emp-rioja-profesionales-p1/,https://utua.ar/emp-rioja-profesionales-p1/,https://utua.ar/emp-rioja-profesionales-p2/,emp-rioja-profesionales-p2,REC+P1,2024-02-24T02:44:14+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,santander,Auto,auto,emp-santander-auto,emp-santander-auto-p1,https://utua.ar/emp-santander-auto-p1/,https://utua.ar/emp-santander-auto-p1/,https://utua.ar/emp-santander-auto-p2/,emp-santander-auto-p2,REC+P1,2024-05-06T19:57:50+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,santander,Camiones,camiones,emp-santander-camiones,emp-santander-camiones-p1,https://utua.ar/emp-santander-camiones-p1/,https://utua.ar/emp-santander-camiones-p1/,https://utua.ar/emp-santander-camiones-p2/,emp-santander-camiones-p2,REC+P1,2024-05-07T18:19:38+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,santander,Motos,motos,emp-santander-motos,emp-santander-motos-p1,https://utua.ar/emp-santander-motos-p1/,https://utua.ar/emp-santander-motos-p1/,https://utua.ar/emp-santander-motos-p2/,emp-santander-motos-p2,REC+P1,2024-05-06T20:06:55+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,santander,Sustentable,sustentable,emp-santander-sustentable,emp-santander-sustentable-p1,https://utua.ar/emp-santander-sustentable-p1/,https://utua.ar/emp-santander-sustentable-p1/,https://utua.ar/emp-santander-sustentable-p2/,emp-santander-sustentable-p2,REC+P1,2024-05-07T18:22:31+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,super,Personal Santander,personal-santander,emp-super-personal-santander,emp-super-personal-santander-p1,https://utua.ar/emp-super-personal-santander-p1/,https://utua.ar/emp-super-personal-santander-p1/,https://utua.ar/emp-super-personal-santander-p2/,emp-super-personal-santander-p2,REC+P1,2024-05-07T18:24:00+00:00,,https://utua.ar/post-sitemap.xml
