campaign_id,old_campaign_name,adset_id,old_adset_name,ad_id,old_ad_name,creative_id,old_creative_name,format,thumbnail_url,text_sample,object_type,video_ids,image_hashes,spend_3d,MO_3d,CPMO_3d
120249012625500604,Elena Santana - ES - ESP - (pg_22091) - 16,120249012625950604,Conjunto 01 - VÍDEOS,120249012626320604,Ad - 3,3420618748087721,{{product.name}} 2026-06-19-6b79b04027db5dd3ed09877704454844,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/715650235_1530166178492243_8675354081048739694_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=u2tm8YKqAwkQ7kNvwGDYOVv&_nc_oc=AdrR3OFI-CimjtpcIFJUVdx8w0KoqpCXspiXRUXvF_zSu_OEvXm_Gwy9ZoIXHvMd11c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af9t0uFdIzsQbc4Wj1nRcwSWmaa7_WzJj-JSaMXIhrF6rw&oe=6A3B649F,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1017576424285849,27158310067130490",,0,0,
120249012626170604,Elena Santana - ES - ESP - (pg_22091) - 17,120249012625910604,Conjunto 01 - VÍDEOS,120249012625990604,Ad - 1,2924546667876379,{{product.name}} 2026-06-19-ab8d58355379dcec87db61204614419b,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/721465989_1844314766529158_6360267753799162557_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=sZ3N_HL7BMwQ7kNvwFw0zVK&_nc_oc=AdrCk9BSgWFtmVZj3J_ZtWjpN5kNPzDE4Pz7cxuXty3l_eP1uL8Bxyq-nLIyz7VcGW4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af818g-viLCIwpMz1B_Y6CtRO911SRTbsurjlTZgUT5X3g&oe=6A3B6528,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"988324690847621,1506215724631570",,0,0,
120249012626170604,Elena Santana - ES - ESP - (pg_22091) - 17,120249012625910604,Conjunto 01 - VÍDEOS,120249012625620604,Ad - 2,947537974964864,{{product.name}} 2026-06-19-293a989f209e1285f62bf1c56b3f9276,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721348360_4542078662704726_3770361300680237516_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=1lzbfq0fPuMQ7kNvwGntzc4&_nc_oc=AdpEF3TIOgoLGrQdL0SOkKGDtJ031U_v29oxI-CnKyFKlQxyAC5qixfz0iWeQLsAhGU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_HVCGZ25bTheHbK8fqvmjvSGVk5nL_rPp-riWW99D6Kw&oe=6A3B65B4,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"2792472937795466,2818552511847881",,0,0,
120249012626170604,Elena Santana - ES - ESP - (pg_22091) - 17,120249012625910604,Conjunto 01 - VÍDEOS,120249012626230604,Ad - 3,986905667672529,{{product.name}} 2026-06-19-2ed7ec23d2436391fc062da7ea5c1756,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/715650235_1530166178492243_8675354081048739694_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=u2tm8YKqAwkQ7kNvwGDYOVv&_nc_oc=AdrR3OFI-CimjtpcIFJUVdx8w0KoqpCXspiXRUXvF_zSu_OEvXm_Gwy9ZoIXHvMd11c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af9t0uFdIzsQbc4Wj1nRcwSWmaa7_WzJj-JSaMXIhrF6rw&oe=6A3B649F,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"2160942014702047,853622434059586",,0,0,
120249012626160604,Elena Santana - ES - ESP - (pg_22091) - 18,120249012625810604,Conjunto 01 - VÍDEOS,120249012626370604,Ad - 1,4620697628173129,{{product.name}} 2026-06-19-213f7a1e61b5eccc7bf152870b530b88,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/721465989_1844314766529158_6360267753799162557_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=sZ3N_HL7BMwQ7kNvwFw0zVK&_nc_oc=AdrCk9BSgWFtmVZj3J_ZtWjpN5kNPzDE4Pz7cxuXty3l_eP1uL8Bxyq-nLIyz7VcGW4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af818g-viLCIwpMz1B_Y6CtRO911SRTbsurjlTZgUT5X3g&oe=6A3B6528,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"940634062329096,980563708179325",,0,0,
120249012626160604,Elena Santana - ES - ESP - (pg_22091) - 18,120249012625810604,Conjunto 01 - VÍDEOS,120249012625610604,Ad - 2,4540157969548669,{{product.name}} 2026-06-19-92bc89d535239059fee106223629611d,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721348360_4542078662704726_3770361300680237516_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=1lzbfq0fPuMQ7kNvwGntzc4&_nc_oc=AdpEF3TIOgoLGrQdL0SOkKGDtJ031U_v29oxI-CnKyFKlQxyAC5qixfz0iWeQLsAhGU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_HVCGZ25bTheHbK8fqvmjvSGVk5nL_rPp-riWW99D6Kw&oe=6A3B65B4,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1844897933462978,2262553334150642",,0,0,
120249012626160604,Elena Santana - ES - ESP - (pg_22091) - 18,120249012625810604,Conjunto 01 - VÍDEOS,120249012626220604,Ad - 3,1361534722565373,{{product.name}} 2026-06-19-66a77f1bfd09b9f9d5e10fc2352e3c94,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721465983_883124101475383_9046808695728816232_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=oG4Jcor0JZQQ7kNvwEUiT1R&_nc_oc=Ado6TjUSzyMD-c6EVvWcK00rq2pnbXCmma1Klu2kiqhcviaseejY7F_0t93vhT8f2uw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af-zdrazJYih3z08o94hX7r_lxQjdRa3jXo7XgSD-_nDWQ&oe=6A3B63EB,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1659308888481762,4359820261001540",,0,0,
120249012625470604,Elena Santana - ES - ESP - (pg_22091) - 19,120249012625920604,Conjunto 01 - VÍDEOS,120249012626100604,Ad - 1,1518434753347808,{{product.name}} 2026-06-19-564e91496e8b964cf29897cb365e83bc,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/718553829_2130864311170543_6223298843470619201_n.jpg?_nc_cat=107&ccb=1-7&_nc_ohc=JYUSbdIVW8oQ7kNvwHkenNJ&_nc_oc=Adr1KpBoi5oLj9g8mF9cfXqZcI_OtWnTj96-RcIkp-jNcgXA-E-oZwmT8FLRuwOX26Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_05AFQO_x6ftZ4ddTNKQ09A2IFcfCjEVtsIzWRwHKEHg&oe=6A3B6B2D,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"3991917857774712,1020085990497420",,0,0,
120249012625470604,Elena Santana - ES - ESP - (pg_22091) - 19,120249012625920604,Conjunto 01 - VÍDEOS,120249012625640604,Ad - 2,1698532774590347,{{product.name}} 2026-06-19-5dcd70b9f518738c0baf9745e97ce651,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721348360_4542078662704726_3770361300680237516_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=1lzbfq0fPuMQ7kNvwGntzc4&_nc_oc=AdpEF3TIOgoLGrQdL0SOkKGDtJ031U_v29oxI-CnKyFKlQxyAC5qixfz0iWeQLsAhGU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_HVCGZ25bTheHbK8fqvmjvSGVk5nL_rPp-riWW99D6Kw&oe=6A3B65B4,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"892590733137802,2082733659327706",,0,0,
120249012625470604,Elena Santana - ES - ESP - (pg_22091) - 19,120249012625920604,Conjunto 01 - VÍDEOS,120249012626330604,Ad - 3,1754104716005145,{{product.name}} 2026-06-19-8ad9404f837ecffd677f9ff068655509,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/715650235_1530166178492243_8675354081048739694_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=u2tm8YKqAwkQ7kNvwGDYOVv&_nc_oc=AdrR3OFI-CimjtpcIFJUVdx8w0KoqpCXspiXRUXvF_zSu_OEvXm_Gwy9ZoIXHvMd11c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af9t0uFdIzsQbc4Wj1nRcwSWmaa7_WzJj-JSaMXIhrF6rw&oe=6A3B649F,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1364748925863665,1328031565424386",,0,0,
120249012626090604,Elena Santana - ES - ESP - (pg_22091) - 2,120249012625790604,Conjunto 01 - VÍDEOS,120249012626310604,Ad - 1,1535130498256598,{{product.name}} 2026-06-19-ffd12b079e775af0e6a62e0e9f751497,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/721465989_1844314766529158_6360267753799162557_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=sZ3N_HL7BMwQ7kNvwFw0zVK&_nc_oc=AdrCk9BSgWFtmVZj3J_ZtWjpN5kNPzDE4Pz7cxuXty3l_eP1uL8Bxyq-nLIyz7VcGW4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af818g-viLCIwpMz1B_Y6CtRO911SRTbsurjlTZgUT5X3g&oe=6A3B6528,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"864618800053600,1576959523949137",,0,0,
120249012626090604,Elena Santana - ES - ESP - (pg_22091) - 2,120249012625790604,Conjunto 01 - VÍDEOS,120249012625930604,Ad - 2,934240742967252,{{product.name}} 2026-06-19-46ecf1b5e537d633f4a02ba53fe38c71,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721348360_4542078662704726_3770361300680237516_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=1lzbfq0fPuMQ7kNvwGntzc4&_nc_oc=AdpEF3TIOgoLGrQdL0SOkKGDtJ031U_v29oxI-CnKyFKlQxyAC5qixfz0iWeQLsAhGU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_HVCGZ25bTheHbK8fqvmjvSGVk5nL_rPp-riWW99D6Kw&oe=6A3B65B4,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1019165913904684,943702432039374",,0,0,
120249012626090604,Elena Santana - ES - ESP - (pg_22091) - 2,120249012625790604,Conjunto 01 - VÍDEOS,120249012625730604,Ad - 3,1530566512093888,{{product.name}} 2026-06-19-a93b9be46e3654ceaa30eb1c378d92f1,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/715650235_1530166178492243_8675354081048739694_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=u2tm8YKqAwkQ7kNvwGDYOVv&_nc_oc=AdrR3OFI-CimjtpcIFJUVdx8w0KoqpCXspiXRUXvF_zSu_OEvXm_Gwy9ZoIXHvMd11c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af9t0uFdIzsQbc4Wj1nRcwSWmaa7_WzJj-JSaMXIhrF6rw&oe=6A3B649F,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1496584044999905,1814522869510695",,0,0,
120249012625480604,Elena Santana - ES - ESP - (pg_22091) - 20,120249012625900604,Conjunto 01 - VÍDEOS,120249012626070604,Ad - 1,26852528654427219,{{product.name}} 2026-06-19-127960a06222eb0235fb83a8b7e6ca98,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/721465989_1844314766529158_6360267753799162557_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=sZ3N_HL7BMwQ7kNvwFw0zVK&_nc_oc=AdrCk9BSgWFtmVZj3J_ZtWjpN5kNPzDE4Pz7cxuXty3l_eP1uL8Bxyq-nLIyz7VcGW4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af818g-viLCIwpMz1B_Y6CtRO911SRTbsurjlTZgUT5X3g&oe=6A3B6528,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1649055482861489,979256218316314",,0,0,
120249012625480604,Elena Santana - ES - ESP - (pg_22091) - 20,120249012625900604,Conjunto 01 - VÍDEOS,120249012625710604,Ad - 2,2071660004794807,{{product.name}} 2026-06-19-420ac5f65ee350c06a4f4e6d851670d0,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721348360_4542078662704726_3770361300680237516_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=1lzbfq0fPuMQ7kNvwGntzc4&_nc_oc=AdpEF3TIOgoLGrQdL0SOkKGDtJ031U_v29oxI-CnKyFKlQxyAC5qixfz0iWeQLsAhGU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_HVCGZ25bTheHbK8fqvmjvSGVk5nL_rPp-riWW99D6Kw&oe=6A3B65B4,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"4517922688444427,1699414157757421",,0,0,
120249012625480604,Elena Santana - ES - ESP - (pg_22091) - 20,120249012625900604,Conjunto 01 - VÍDEOS,120249012626180604,Ad - 3,985796771015678,{{product.name}} 2026-06-19-c2762489f0eb3b8d9eb7225d1db3cc9b,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/715650235_1530166178492243_8675354081048739694_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=u2tm8YKqAwkQ7kNvwGDYOVv&_nc_oc=AdrR3OFI-CimjtpcIFJUVdx8w0KoqpCXspiXRUXvF_zSu_OEvXm_Gwy9ZoIXHvMd11c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af9t0uFdIzsQbc4Wj1nRcwSWmaa7_WzJj-JSaMXIhrF6rw&oe=6A3B649F,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"4478866962394691,1324111649856551",,0,0,
120249012625970604,Elena Santana - ES - ESP - (pg_22091) - 3,120249012625820604,Conjunto 01 - VÍDEOS,120249012626300604,Ad - 1,1014857457589588,{{product.name}} 2026-06-19-24dd66abac42e5e774e9c1851e37be4d,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/721465989_1844314766529158_6360267753799162557_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=sZ3N_HL7BMwQ7kNvwFw0zVK&_nc_oc=AdrCk9BSgWFtmVZj3J_ZtWjpN5kNPzDE4Pz7cxuXty3l_eP1uL8Bxyq-nLIyz7VcGW4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af818g-viLCIwpMz1B_Y6CtRO911SRTbsurjlTZgUT5X3g&oe=6A3B6528,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1070812958713091,2184365638997636",,0,0,
120249012625970604,Elena Santana - ES - ESP - (pg_22091) - 3,120249012625820604,Conjunto 01 - VÍDEOS,120249012625560604,Ad - 2,1742400046763877,{{product.name}} 2026-06-19-1bb9f2bd37262472a4ea1a0de6c6dbab,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721348360_4542078662704726_3770361300680237516_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=1lzbfq0fPuMQ7kNvwGntzc4&_nc_oc=AdpEF3TIOgoLGrQdL0SOkKGDtJ031U_v29oxI-CnKyFKlQxyAC5qixfz0iWeQLsAhGU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_HVCGZ25bTheHbK8fqvmjvSGVk5nL_rPp-riWW99D6Kw&oe=6A3B65B4,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"27116289044719111,1392798296016280",,0,0,
120249012625970604,Elena Santana - ES - ESP - (pg_22091) - 3,120249012625820604,Conjunto 01 - VÍDEOS,120249012625720604,Ad - 3,1632315641189467,{{product.name}} 2026-06-19-203f822f6fc464aea5fea4dcb6876abf,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/715650235_1530166178492243_8675354081048739694_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=u2tm8YKqAwkQ7kNvwGDYOVv&_nc_oc=AdrR3OFI-CimjtpcIFJUVdx8w0KoqpCXspiXRUXvF_zSu_OEvXm_Gwy9ZoIXHvMd11c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af9t0uFdIzsQbc4Wj1nRcwSWmaa7_WzJj-JSaMXIhrF6rw&oe=6A3B649F,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"989893710492709,1036788265685681",,0,0,
120249012626130604,Elena Santana - ES - ESP - (pg_22091) - 4,120249012625440604,Conjunto 01 - VÍDEOS,120249012626350604,Ad - 1,4478023552431899,{{product.name}} 2026-06-19-845ee3b4573d13982ff16654d34227ce,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/721465989_1844314766529158_6360267753799162557_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=sZ3N_HL7BMwQ7kNvwFw0zVK&_nc_oc=AdrCk9BSgWFtmVZj3J_ZtWjpN5kNPzDE4Pz7cxuXty3l_eP1uL8Bxyq-nLIyz7VcGW4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af818g-viLCIwpMz1B_Y6CtRO911SRTbsurjlTZgUT5X3g&oe=6A3B6528,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"27331321526537067,1250412301480290",,0,0,
120249012626130604,Elena Santana - ES - ESP - (pg_22091) - 4,120249012625440604,Conjunto 01 - VÍDEOS,120249012625960604,Ad - 2,3674963265986810,{{product.name}} 2026-06-19-11f51f2e49a020d8b34e4496a199adb4,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721348360_4542078662704726_3770361300680237516_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=1lzbfq0fPuMQ7kNvwGntzc4&_nc_oc=AdpEF3TIOgoLGrQdL0SOkKGDtJ031U_v29oxI-CnKyFKlQxyAC5qixfz0iWeQLsAhGU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_HVCGZ25bTheHbK8fqvmjvSGVk5nL_rPp-riWW99D6Kw&oe=6A3B65B4,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"2270636010414481,1730586044763069",,0,0,
120249012626130604,Elena Santana - ES - ESP - (pg_22091) - 4,120249012625440604,Conjunto 01 - VÍDEOS,120249012625700604,Ad - 3,1727004732052718,{{product.name}} 2026-06-19-0148d8a43f909fcfbaed05ac4fe511ef,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/715650235_1530166178492243_8675354081048739694_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=u2tm8YKqAwkQ7kNvwGDYOVv&_nc_oc=AdrR3OFI-CimjtpcIFJUVdx8w0KoqpCXspiXRUXvF_zSu_OEvXm_Gwy9ZoIXHvMd11c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af9t0uFdIzsQbc4Wj1nRcwSWmaa7_WzJj-JSaMXIhrF6rw&oe=6A3B649F,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"2732594090447486,1654157775696206",,0,0,
120249012626150604,Elena Santana - ES - ESP - (pg_22091) - 5,120249012625780604,Conjunto 01 - VÍDEOS,120249012626380604,Ad - 1,2190271321763372,{{product.name}} 2026-06-19-87534690315a76b65d31196b80bbea49,VID,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/721465989_1844314766529158_6360267753799162557_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=sZ3N_HL7BMwQ7kNvwFw0zVK&_nc_oc=AdrCk9BSgWFtmVZj3J_ZtWjpN5kNPzDE4Pz7cxuXty3l_eP1uL8Bxyq-nLIyz7VcGW4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af818g-viLCIwpMz1B_Y6CtRO911SRTbsurjlTZgUT5X3g&oe=6A3B6528,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1321870736699855,27542221312081757",,0,0,
120249012626150604,Elena Santana - ES - ESP - (pg_22091) - 5,120249012625780604,Conjunto 01 - VÍDEOS,120249012625570604,Ad - 2,2248174865928391,{{product.name}} 2026-06-19-be98821887421e2d61c82e9a353adf06,VID,https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/721348360_4542078662704726_3770361300680237516_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=1lzbfq0fPuMQ7kNvwGntzc4&_nc_oc=AdpEF3TIOgoLGrQdL0SOkKGDtJ031U_v29oxI-CnKyFKlQxyAC5qixfz0iWeQLsAhGU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=0jV-7484RsS8cM3DBD-neg&_nc_ss=7a22e&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af_HVCGZ25bTheHbK8fqvmjvSGVk5nL_rPp-riWW99D6Kw&oe=6A3B65B4,TARJETA DE CRÉDITO DISPONIBLE ✅ | ⭐️⭐️⭐️⭐️⭐️,SHARE,"1374422707915813,1041711865094554",,0,0,
