drive_id,filename,relative_path,format,width,height,placement_fit,vertical_guess,language_guess,name_status,issues,recommended_action
1DVT0RcfG2IrWiwx29m0Yri2cAHVNMM4R,CC_US_EN_VID_APROBACION_NV_020.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_020.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1scmx0XFR-jZVeNS3XQ56ndf_MIbeFPMg,CC_US_EN_VID_APROBACION_NV_021.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_021.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
11fSHeMTNKWIlQIaNiycaidNyM9o_tGJz,CC_US_EN_VID_APROBACION_NV_022.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_022.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1VSnJU5xl9Dge-j_JlNe39Ec1hWkQgnzs,CC_US_EN_VID_APROBACION_NV_023.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_023.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1WBQHzIY6QQHHEycefIxS0GAo2cVl0QjY,CC_US_EN_VID_APROBACION_NV_024.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_024.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Cpp79dnQyMV9Ob4mbBEnx9Yo0c7PcYyf,CC_US_EN_VID_APROBACION_NV_025.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_025.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1nGMJV1-ZBb3JFiwen9wreOxCIVkWT8_4,CC_US_EN_VID_APROBACION_NV_026.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_026.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
14mpb0XGbfMA6P1e8W7HFDD4zhYIhOBhj,CC_US_EN_VID_APROBACION_NV_027.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_027.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1rXWkCPpk16cTTmtQB3EQAsZDmso97HBh,CC_US_EN_VID_APROBACION_NV_028.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_028.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1gr5ZvKidLSwikVhjDOE5BLe-EfIPaUbx,CC_US_EN_VID_APROBACION_NV_029.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_029.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1SVAuYZzTj_JENhgSdjtE3SnA8JbbhZGC,CC_US_EN_VID_APROBACION_NV_030.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_030.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1arGLVtUbYdULtSXaXDdXMpYSmoS4GAnk,CC_US_EN_VID_APROBACION_NV_031.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_031.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1QPa3rb0rrE9qRABooaqO9NNlJTgAMJce,CC_US_EN_VID_APROBACION_NV_032.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_032.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1EAf_5qVU4v3PpZaNk-WdvBtKslbxblee,CC_US_EN_VID_APROBACION_NV_033.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_033.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1au9-qWhe7Dr7pZj3Q2Dx9Z4TKY86TX2B,CC_US_EN_VID_APROBACION_NV_034.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_034.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
11cY-iSkdFuewtVuF1EwZa59NH57W9nNE,CC_US_EN_VID_APROBACION_NV_035.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_035.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1ye7QeXkHXLAtAQVo5NDpUTre_hP8fRwE,CC_US_EN_VID_APROBACION_NV_036.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_036.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1ifrSfjVas_ONQkaZg-TpT3yMxwe480zl,CC_US_EN_VID_APROBACION_NV_037.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_037.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
13acmwXDULIqRRomNnvu0pR4tr3SExQ-5,CC_US_EN_VID_APROBACION_NV_038.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_038.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1zdssJ9gqi2pBAVa2MarZ84FRiywcPcVx,CC_US_EN_VID_APROBACION_NV_039.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_039.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
17B9CvEiaNjaDLTkcVIRroY3YrZLfL12M,CC_US_EN_VID_APROBACION_NV_040.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_040.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1mnO2J1_MdDZmajq7rhTMUlfhORZZ57Jp,CC_US_EN_VID_APROBACION_NV_041.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_041.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
17LCrFh61G9KKcOmtEZecfJxqnKpAE72m,CC_US_EN_VID_APROBACION_NV_042.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_042.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
19zZ7nVZ6DABwuEIaxvUs6-tsPpATc-nG,CC_US_EN_VID_APROBACION_NV_043.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_043.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1oc1IxH70bpthverv2tEopJbApzLhnwO5,CC_US_EN_VID_APROBACION_NV_044.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_044.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1eLmkaNNRUAp1i5lhgKyaAQnup1dA86dJ,CC_US_EN_VID_APROBACION_NV_045.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_045.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
15AqnrGPmKcAChTFKWIQ0S8sB8e0xHZGi,CC_US_EN_VID_APROBACION_NV_046.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_046.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1ug_RJjK0ckhe1glkeV9AutffRpwnKQWC,CC_US_EN_VID_APROBACION_NV_047.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_047.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1vpYMLEjDZaJ9dIEpqkjEqt8T0oFBYnnY,CC_US_EN_VID_APROBACION_NV_048.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_048.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Oefbpw4lDSM_8yJ6Un8eFaJr7bHNsgQk,CC_US_EN_VID_APROBACION_NV_049.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_049.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1VUwACcPsXnc-z9QJS2X3s8kPOaugXD8h,CC_US_EN_VID_APROBACION_NV_050.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_050.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1iu1MxpdcX7EgE7iFodONBU-IzvmfpYZU,CC_US_EN_VID_APROBACION_NV_051.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_051.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1oLb639Up1COq-4WfdsXJjQUKcNWeTYxG,CC_US_EN_VID_APROBACION_NV_052.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_052.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1efGTQ9UEWc4JLJLQwORdNCr4R4sJ01mO,CC_US_EN_VID_APROBACION_NV_053.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_053.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1bRwzaEbCFjWAGcLaD9U2Njl26tvIgHly,CC_US_EN_VID_APROBACION_NV_054.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_054.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
10IXDnzxEwZboyyCrHcZ2KSqNvsV6H3HJ,CC_US_EN_VID_APROBACION_NV_055.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_055.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1fGHbuYAMl95JIe0td3QVYGDz8Imb3sPT,CC_US_EN_VID_APROBACION_NV_056.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_056.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1zGZDP5_KPf786NEaeND2sMKXFY3CwLbR,CC_US_EN_VID_APROBACION_NV_057.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_057.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
10m4e2xdIPFpJNXk7wJar6iLUpAMOC35X,CC_US_EN_VID_APROBACION_NV_058.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_058.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1q1eXVYAqP0jb-bSBRCmL7jzFXKEMH_l8,CC_US_EN_VID_APROBACION_NV_059.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_059.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Z4fjml02kAij_d5SvwyhxnWUycq1vRaa,CC_US_EN_VID_APROBACION_NV_060.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_060.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1B6abhGpRdmP3zUWDCk8fXMAo5O3VGhsZ,CC_US_EN_VID_APROBACION_NV_061.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_061.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Gs1HbvOldd1mr83M1hG0lTqGUSOrgaPt,CC_US_EN_VID_APROBACION_NV_062.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_062.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1xA4_D35VkNA136vgfEjK8Eqw7WDdqd33,CC_US_EN_VID_APROBACION_NV_063.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_063.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1f-CWjSXcsD21jX7e1yMP6nLPJZAv2RG1,CC_US_EN_VID_APROBACION_NV_064.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_064.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1uFWyLdDzSqPZOpDRsPFhEPrkkV0PyDG7,CC_US_EN_VID_APROBACION_NV_065.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_065.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1pX8R6S3I07WNznVwFyW724qF9OUOrAyt,CC_US_EN_VID_APROBACION_NV_066.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_066.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1sBQqjHgraJvOBtEhRPStOirFhVqVXnFL,CC_US_EN_VID_APROBACION_NV_067.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_067.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1YhRocIybF_Hn4b5jlqo2LN1xk1eEXzLa,CC_US_EN_VID_APROBACION_NV_068.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_068.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1svharbl1yhmSlA09F7keUmvUKaL73SKY,CC_US_EN_VID_APROBACION_NV_069.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_069.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1AtBhOurncsL0bgvxquO2-ZJwu7cWAgub,CC_US_EN_VID_APROBACION_NV_070.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_070.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1hJ1GSyHeCw41ktGwFWphGa_8tDsoBD0p,CC_US_EN_VID_APROBACION_NV_071.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_071.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1_B-dNbenG-4GCMzbnYWVINIWd3zco_gR,CC_US_EN_VID_APROBACION_NV_072.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_072.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1bTt-7r11TD0LEcYeW904MPI6f5LVRM6S,CC_US_EN_VID_APROBACION_NV_073.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_073.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1q_sLwz-8guosgUhZVhKjp6HtOhnll4As,CC_US_EN_VID_APROBACION_NV_074.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_074.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Y-VK2mu1CVpNiajmWeh6hb1lvfJXY-Fr,CC_US_EN_VID_APROBACION_NV_075.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_075.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Ph5emI1VNa4wk1SfzaU5A5gqTm4apqqP,CC_US_EN_VID_APROBACION_NV_076.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_076.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Djry6xCGvfQTxMuo7nPwj5mzA8fof6q1,CC_US_EN_VID_APROBACION_NV_077.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_077.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1lx3el8gftIjfhbcZPWoXV1gNF2Tmh1Tl,CC_US_EN_VID_APROBACION_NV_078.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_078.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1FE4aQFGDjhLkRYMdi2h2v-mQGWcYzk8i,CC_US_EN_VID_APROBACION_NV_079.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_079.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1tKg8Gw7FKTmx-EAQSnj0lmY6QslyH1bW,CC_US_EN_VID_APROBACION_NV_080.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_080.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1TRERyXFUapcjH1939fWny5plSYs238SS,CC_US_EN_VID_APROBACION_NV_081.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_081.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1mEs6yPACCb7hUNiXBEz32x-BeY5EeTL9,CC_US_EN_VID_APROBACION_NV_082.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_082.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
13tV9lhjSG7QVKpqfw8eILsg2e6n8epgM,CC_US_EN_VID_APROBACION_NV_083.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_083.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1CEeBvaIRo_Vcr92zTE7z7beb7IgHbG5n,CC_US_EN_VID_APROBACION_NV_084.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_084.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1CNhGr3e8QIzmmpG5K4arJsdsAWRtjdL0,CC_US_EN_VID_APROBACION_NV_085.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_085.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1hLJaDJzztQz-7KJnqN9YvqU_SjuDNwLG,CC_US_EN_VID_APROBACION_NV_086.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_086.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1KcxwRIXUEA8XYbWGAN9HAa5Brs_pxV67,CC_US_EN_VID_APROBACION_NV_087.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_087.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
17RAZ_IpVUJT0xJVL6-PlSbbb3ufKZfNv,CC_US_EN_VID_APROBACION_NV_088.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_088.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1aQ4Y0SXJYinAezCpt_Zuqq4VUTZtd2Lp,CC_US_EN_VID_APROBACION_NV_089.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_089.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1_NslAGnSsm_1wkYB3988PSrowiZ446MI,CC_US_EN_VID_APROBACION_NV_090.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_090.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1fB4ARq5hXzutGVg7r321sWCcwwUz6ZT4,CC_US_EN_VID_APROBACION_NV_091.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_091.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1lLhxYa7mzHhHvALLFgDpf6ButYIy2hKr,CC_US_EN_VID_APROBACION_NV_092.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_092.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1j-LJie6DwtqCUzIh9_R_QM-0onC_U22v,CC_US_EN_VID_APROBACION_NV_093.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_093.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1Fc3j82cuqLcYCTyvk5-nx6f3EZDkdbBP,CC_US_EN_VID_APROBACION_NV_094.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_094.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1JiWDzjD1dVC2IHqAWaEOWMBXCqvpboNC,CC_US_EN_VID_APROBACION_NV_095.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_095.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1GtQ_ortaegs2EjTL6v2zTrEllDtP8-ev,CC_US_EN_VID_APROBACION_NV_096.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_096.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1xbc9MOkeA4pf2V6BMD8Wkx_vRe5uCjlB,CC_US_EN_VID_APROBACION_NV_097.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_097.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1dIYSN46X3qVpPU5sIbLtX5xZXJdwFEU2,CC_US_EN_VID_APROBACION_NV_098.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_098.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1uNZ5cFudItikZLvMOaSTl_FP_p8Wv0Zt,CC_US_EN_VID_APROBACION_NV_099.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_099.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1jmlDb-r24qGuxUxzUcFI5fb-VRkhMEiC,CC_US_EN_VID_APROBACION_PV_001.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_001.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1yh1wERHrmGZQgzPk_lQ-7dRhbo9LMnfw,CC_US_EN_VID_APROBACION_PV_002.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_002.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1DnLRtQBrCNQPgWQU2c2UpUacTWQujdfn,CC_US_EN_VID_APROBACION_PV_003.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_003.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
1_gC1xAu_D4VFwhTlO72VwOweSZ8q43Ua,CC_US_EN_VID_APROBACION_PV_004.mp4,UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_004.mp4,VID,1080,1920,STORY,CC,EN,CANONICAL_3DIGIT,,READY_FOR_FINAL_ORGANIZATION
