domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.it,REC,UTUA_P1,cc,debito,Myone,myone,cc-debito-myone,cc-debito-myone-p1,https://utua.it/cc-debito-myone-p1/,https://utua.it/cc-debito-myone-p1/,https://utua.it/cc-debito-myone-p2/,cc-debito-myone-p2,REC+P1,2024-03-14T17:23:37+00:00,,https://utua.it/post-sitemap2.xml
utua.it,REC,UTUA_P1,cc,deutsche,Bank Black Mastercard,bank-black-mastercard,cc-deutsche-bank-black-mastercard,cc-deutsche-bank-black-mastercard-p1,https://utua.it/cc-deutsche-bank-black-mastercard-p1/,https://utua.it/cc-deutsche-bank-black-mastercard-p1/,https://utua.it/cc-deutsche-bank-black-mastercard-p2/,cc-deutsche-bank-black-mastercard-p2,REC+P1,2024-03-27T08:28:32+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,deutsche,Bank Gold Visa,bank-gold-visa,cc-deutsche-bank-gold-visa,cc-deutsche-bank-gold-visa-p1,https://utua.it/cc-deutsche-bank-gold-visa-p1/,https://utua.it/cc-deutsche-bank-gold-visa-p1/,https://utua.it/cc-deutsche-bank-gold-visa-p2/,cc-deutsche-bank-gold-visa-p2,REC+P1,2024-03-29T15:17:59+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,deutsche,Bank Visa Classic,bank-visa-classic,cc-deutsche-bank-visa-classic,cc-deutsche-bank-visa-classic-p1,https://utua.it/cc-deutsche-bank-visa-classic-p1/,https://utua.it/cc-deutsche-bank-visa-classic-p1/,https://utua.it/cc-deutsche-bank-visa-classic-p2/,cc-deutsche-bank-visa-classic-p2,REC+P1,2024-03-27T07:46:25+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,deutsche,Bank Visa Platinum,bank-visa-platinum,cc-deutsche-bank-visa-platinum,cc-deutsche-bank-visa-platinum-p1,https://utua.it/cc-deutsche-bank-visa-platinum-p1/,https://utua.it/cc-deutsche-bank-visa-platinum-p1/,https://utua.it/cc-deutsche-bank-visa-platinum-p2/,cc-deutsche-bank-visa-platinum-p2,REC+P1,2024-03-27T08:07:39+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,hype,Next,next,cc-hype-next,cc-hype-next-p1,https://utua.it/cc-hype-next-p1/,https://utua.it/cc-hype-next-p1/,https://utua.it/cc-hype-next-p2/,cc-hype-next-p2,REC+P1,2024-04-23T14:47:19+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,hype,Premium,premium,cc-hype-premium,cc-hype-premium-p1,https://utua.it/cc-hype-premium-p1/,https://utua.it/cc-hype-premium-p1/,https://utua.it/cc-hype-premium-p2/,cc-hype-premium-p2,REC+P1,2024-04-23T15:01:09+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,ing,Mastercard Gold,mastercard-gold,cc-ing-mastercard-gold,cc-ing-mastercard-gold-p1,https://utua.it/cc-ing-mastercard-gold-p1/,https://utua.it/cc-ing-mastercard-gold-p1/,https://utua.it/cc-ing-mastercard-gold-p2/,cc-ing-mastercard-gold-p2,REC+P1,2025-07-25T14:40:24+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,isybank,Carta Di Credito,carta-di-credito,cc-isybank-carta-di-credito,cc-isybank-carta-di-credito-p1,https://utua.it/cc-isybank-carta-di-credito-p1/,https://utua.it/cc-isybank-carta-di-credito-p1/,https://utua.it/cc-isybank-carta-di-credito-p2/,cc-isybank-carta-di-credito-p2,REC+P1,2026-02-05T14:59:24+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,isybank,Carta Di Debito,carta-di-debito,cc-isybank-carta-di-debito,cc-isybank-carta-di-debito-p1,https://utua.it/cc-isybank-carta-di-debito-p1/,https://utua.it/cc-isybank-carta-di-debito-p1/,https://utua.it/cc-isybank-carta-di-debito-p2/,cc-isybank-carta-di-debito-p2,REC+P1,2026-02-05T15:00:10+00:00,,https://utua.it/post-sitemap1.xml
