domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.uk,REC,UTUA_P1,cc,natwest,Balance Transfer,balance-transfer,cc-natwest-balance-transfer,cc-natwest-balance-transfer-p1,https://utua.uk/cc-natwest-balance-transfer-p1/,https://utua.uk/cc-natwest-balance-transfer-p1/,https://utua.uk/cc-natwest-balance-transfer-p2/,cc-natwest-balance-transfer-p2,REC+P1,2025-05-02T14:29:29+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,natwest,Credit Builder,credit-builder,cc-natwest-credit-builder,cc-natwest-credit-builder-p1,https://utua.uk/cc-natwest-credit-builder-p1/,https://utua.uk/cc-natwest-credit-builder-p1/,https://utua.uk/cc-natwest-credit-builder-p2/,cc-natwest-credit-builder-p2,REC+P1,2025-11-18T15:19:03+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,natwest,Credit Card,credit-card,cc-natwest-credit-card,cc-natwest-credit-card-p1,https://utua.uk/cc-natwest-credit-card-p1/,https://utua.uk/cc-natwest-credit-card-p1/,https://utua.uk/cc-natwest-credit-card-p2/,cc-natwest-credit-card-p2,REC+P1,2025-11-18T15:21:18+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,premier,Credit Card,credit-card,cc-premier-credit-card,cc-premier-credit-card-p1,https://utua.uk/cc-premier-credit-card-p1/,https://utua.uk/cc-premier-credit-card-p1/,https://utua.uk/cc-premier-credit-card-p2/,cc-premier-credit-card-p2,REC+P1,2025-08-27T13:39:19+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,rbs,Reward Credit,reward-credit,cc-rbs-reward-credit,cc-rbs-reward-credit-p1,https://utua.uk/cc-rbs-reward-credit-p1/,https://utua.uk/cc-rbs-reward-credit-p1/,https://utua.uk/cc-rbs-reward-credit-p2/,cc-rbs-reward-credit-p2,REC+P1,2025-11-18T15:23:45+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,revolut,Metal,metal,cc-revolut-metal,cc-revolut-metal-p1,https://utua.uk/cc-revolut-metal-p1/,https://utua.uk/cc-revolut-metal-p1/,https://utua.uk/cc-revolut-metal-p2/,cc-revolut-metal-p2,REC+P1,2025-12-12T13:35:43+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,revolut,Plus,plus,cc-revolut-plus,cc-revolut-plus-p1,https://utua.uk/cc-revolut-plus-p1/,https://utua.uk/cc-revolut-plus-p1/,https://utua.uk/cc-revolut-plus-p2/,cc-revolut-plus-p2,REC+P1,2025-12-12T13:34:05+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,revolut,Premium,premium,cc-revolut-premium,cc-revolut-premium-p1,https://utua.uk/cc-revolut-premium-p1/,https://utua.uk/cc-revolut-premium-p1/,https://utua.uk/cc-revolut-premium-p2/,cc-revolut-premium-p2,REC+P1,2025-12-12T13:34:54+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,revolut,Ultra Plan,ultra-plan,cc-revolut-ultra-plan,cc-revolut-ultra-plan-p1,https://utua.uk/cc-revolut-ultra-plan-p1/,https://utua.uk/cc-revolut-ultra-plan-p1/,https://utua.uk/cc-revolut-ultra-plan-p2/,cc-revolut-ultra-plan-p2,REC+P1,2025-12-12T13:37:12+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,reward,Black Card,black-card,cc-reward-black-card,cc-reward-black-card-p1,https://utua.uk/cc-reward-black-card-p1/,https://utua.uk/cc-reward-black-card-p1/,https://utua.uk/cc-reward-black-card-p2/,cc-reward-black-card-p2,REC+P1,2025-11-18T15:28:19+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,royal,Bank Credit Card,bank-credit-card,cc-royal-bank-credit-card,cc-royal-bank-credit-card-p1,https://utua.uk/cc-royal-bank-credit-card-p1/,https://utua.uk/cc-royal-bank-credit-card-p1/,https://utua.uk/cc-royal-bank-credit-card-p2/,cc-royal-bank-credit-card-p2,REC+P1,2025-05-05T18:58:35+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,santander,Edge,edge,cc-santander-edge,cc-santander-edge-p1,https://utua.uk/cc-santander-edge-p1/,https://utua.uk/cc-santander-edge-p1/,https://utua.uk/cc-santander-edge-p2/,cc-santander-edge-p2,REC+P1,2025-05-02T13:17:03+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,santander,World Elite,world-elite,cc-santander-world-elite,cc-santander-world-elite-p1,https://utua.uk/cc-santander-world-elite-p1/,https://utua.uk/cc-santander-world-elite-p1/,https://utua.uk/cc-santander-world-elite-p2/,cc-santander-world-elite-p2,REC+P1,2025-05-02T14:22:47+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,starling,Virtual,virtual,cc-starling-virtual,cc-starling-virtual-p1,https://utua.uk/cc-starling-virtual-p1/,https://utua.uk/cc-starling-virtual-p1/,https://utua.uk/cc-starling-virtual-p2/,cc-starling-virtual-p2,REC+P1,2025-12-12T13:38:35+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,the,Guardian Utua,guardian-utua,cc-the-guardian-utua,cc-the-guardian-utua-p1,https://utua.uk/cc-the-guardian-utua-p1/,https://utua.uk/cc-the-guardian-utua-p1/,,,REC_only,2025-12-09T15:15:39+00:00,https://assets.cloneswordpress.com/sites/utua.uk/img/2025/12/Design-sem-nome-88.png,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,think,Money,money,cc-think-money,cc-think-money-p1,https://utua.uk/cc-think-money-p1/,https://utua.uk/cc-think-money-p1/,https://utua.uk/cc-think-money-p2/,cc-think-money-p2,REC+P1,2025-12-09T21:44:30+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,travel,Rewards Card,rewards-card,cc-travel-rewards-card,cc-travel-rewards-card-p1,https://utua.uk/cc-travel-rewards-card-p1/,https://utua.uk/cc-travel-rewards-card-p1/,https://utua.uk/cc-travel-rewards-card-p2/,cc-travel-rewards-card-p2,REC+P1,2025-11-18T15:25:55+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,virgin,Money Balance,money-balance,cc-virgin-money-balance,cc-virgin-money-balance-p1,https://utua.uk/cc-virgin-money-balance-p1/,https://utua.uk/cc-virgin-money-balance-p1/,https://utua.uk/cc-virgin-money-balance-p2/,cc-virgin-money-balance-p2,REC+P1,2025-06-20T00:11:17+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,virginmoney,Everyday Cashback,everyday-cashback,cc-virginmoney-everyday-cashback,cc-virginmoney-everyday-cashback-p1,https://utua.uk/cc-virginmoney-everyday-cashback-p1/,https://utua.uk/cc-virginmoney-everyday-cashback-p1/,https://utua.uk/cc-virginmoney-everyday-cashback-p2/,cc-virginmoney-everyday-cashback-p2,REC+P1,2025-06-20T00:00:54+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,american,Express Loan,express-loan,emp-american-express-loan,emp-american-express-loan-p1,https://utua.uk/emp-american-express-loan-p1/,https://utua.uk/emp-american-express-loan-p1/,https://utua.uk/emp-american-express-loan-p2/,emp-american-express-loan-p2,REC+P1,2025-09-26T12:14:38+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,bank,Personal Loans,personal-loans,emp-bank-personal-loans,emp-bank-personal-loans-p1,https://utua.uk/emp-bank-personal-loans-p1/,https://utua.uk/emp-bank-personal-loans-p1/,https://utua.uk/emp-bank-personal-loans-p2/,emp-bank-personal-loans-p2,REC+P1,2025-09-29T13:13:31+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,barclays,Car Loans,car-loans,emp-barclays-car-loans,emp-barclays-car-loans-p1,https://utua.uk/emp-barclays-car-loans-p1/,https://utua.uk/emp-barclays-car-loans-p1/,https://utua.uk/emp-barclays-car-loans-p2/,emp-barclays-car-loans-p2,REC+P1,2025-09-29T13:07:45+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,emp,barclays,Home Improvement Loan,home-improvement-loan,emp-barclays-home-improvement-loan,emp-barclays-home-improvement-loan-p1,https://utua.uk/emp-barclays-home-improvement-loan-p1/,https://utua.uk/emp-barclays-home-improvement-loan-p1/,https://utua.uk/emp-barclays-home-improvement-loan-p2/,emp-barclays-home-improvement-loan-p2,REC+P1,2025-09-29T13:09:42+00:00,,https://utua.uk/post-sitemap.xml
