ts_utc,status,drive_id,parent_path,old_name,new_name,verified_name,error
2026-06-14T13:48:34.657615+00:00,RENAMED,1W_ICoVQ5HY5Uhkg0Aj_4C0HYRpCIzPgD,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_19.mp4,CC_US_EN_VID_APROBACION_PV_019.mp4,CC_US_EN_VID_APROBACION_PV_019.mp4,
2026-06-14T13:48:35.125982+00:00,RENAMED,1DKgRDndIG4R4ABr6zlMEHESrf-TOpFPn,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_20.mp4,CC_US_EN_VID_APROBACION_PV_020.mp4,CC_US_EN_VID_APROBACION_PV_020.mp4,
2026-06-14T13:48:35.637759+00:00,RENAMED,1KyKX2ZgUDYQNrX3fXJ4PoFKH558fr-N8,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_21.mp4,CC_US_EN_VID_APROBACION_PV_021.mp4,CC_US_EN_VID_APROBACION_PV_021.mp4,
2026-06-14T13:48:36.151747+00:00,RENAMED,1tuFav6xI4yZBwGlc0WcjMAsN8wyncY8G,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_22.mp4,CC_US_EN_VID_APROBACION_PV_022.mp4,CC_US_EN_VID_APROBACION_PV_022.mp4,
2026-06-14T13:48:36.668924+00:00,RENAMED,15fiotFfnbCJpC0vR1QtWItUg5lNbH32q,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_23.mp4,CC_US_EN_VID_APROBACION_PV_023.mp4,CC_US_EN_VID_APROBACION_PV_023.mp4,
2026-06-14T13:48:37.268438+00:00,RENAMED,1QjEIJ817jaAEcoIt950aB8ta9yK1n2rb,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_24.mp4,CC_US_EN_VID_APROBACION_PV_024.mp4,CC_US_EN_VID_APROBACION_PV_024.mp4,
2026-06-14T13:48:37.916800+00:00,RENAMED,1VARlPyeknazs2E58VeVJtVB2fgMfxckP,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_25.mp4,CC_US_EN_VID_APROBACION_PV_025.mp4,CC_US_EN_VID_APROBACION_PV_025.mp4,
2026-06-14T13:48:38.464410+00:00,RENAMED,16_3kj9unAErpBknCIZQePLMQktvG1SCp,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_26.mp4,CC_US_EN_VID_APROBACION_PV_026.mp4,CC_US_EN_VID_APROBACION_PV_026.mp4,
2026-06-14T13:48:39.151449+00:00,RENAMED,1UICl_qr6wExvMAX6jcoPJQRRhtWdEAkt,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_27.mp4,CC_US_EN_VID_APROBACION_PV_027.mp4,CC_US_EN_VID_APROBACION_PV_027.mp4,
2026-06-14T13:48:39.688098+00:00,RENAMED,1bWUEvxmHvodmk_gUu0-ypjgAt-xbYl_g,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_28.mp4,CC_US_EN_VID_APROBACION_PV_028.mp4,CC_US_EN_VID_APROBACION_PV_028.mp4,
2026-06-14T13:48:40.206804+00:00,RENAMED,177E4RqcmjAdZFqXVQSksyZtKY4A3xk85,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_29.mp4,CC_US_EN_VID_APROBACION_PV_029.mp4,CC_US_EN_VID_APROBACION_PV_029.mp4,
2026-06-14T13:48:40.806312+00:00,RENAMED,1LDkBJbPg6LVdbLuX-GViBZMcDUMXXNQ6,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_30.mp4,CC_US_EN_VID_APROBACION_PV_030.mp4,CC_US_EN_VID_APROBACION_PV_030.mp4,
2026-06-14T13:48:41.481840+00:00,RENAMED,1yP1IDe3DGRbJUiGZp1U8qGEtL6b5lAQl,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_31.mp4,CC_US_EN_VID_APROBACION_PV_031.mp4,CC_US_EN_VID_APROBACION_PV_031.mp4,
2026-06-14T13:48:41.986484+00:00,RENAMED,12w3Zt53571-Qv0J57PvpjdwWcdatp1Yb,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_32.mp4,CC_US_EN_VID_APROBACION_PV_032.mp4,CC_US_EN_VID_APROBACION_PV_032.mp4,
2026-06-14T13:48:42.493422+00:00,RENAMED,1PepN_FXVAJsuSDHxOIe3_SAHwu-4A9sO,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_33.mp4,CC_US_EN_VID_APROBACION_PV_033.mp4,CC_US_EN_VID_APROBACION_PV_033.mp4,
2026-06-14T13:48:42.981403+00:00,RENAMED,1_CKJBysARyg9O2aoyNPuDPvqK3l6WyOh,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_34.mp4,CC_US_EN_VID_APROBACION_PV_034.mp4,CC_US_EN_VID_APROBACION_PV_034.mp4,
2026-06-14T13:48:43.483780+00:00,RENAMED,1zZM3XwaeAj2MUbHZRpalZQA9A8Nfb4K-,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_35.mp4,CC_US_EN_VID_APROBACION_PV_035.mp4,CC_US_EN_VID_APROBACION_PV_035.mp4,
2026-06-14T13:48:44.030065+00:00,RENAMED,1SRQfnnWvYsPsVCnjGBleCVcyd5DUEXoF,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_36.mp4,CC_US_EN_VID_APROBACION_PV_036.mp4,CC_US_EN_VID_APROBACION_PV_036.mp4,
2026-06-14T13:48:44.559854+00:00,RENAMED,1Dy4Jj0RsHPR5OMkc3fl7iFUCx7LKxEt9,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_37.mp4,CC_US_EN_VID_APROBACION_PV_037.mp4,CC_US_EN_VID_APROBACION_PV_037.mp4,
2026-06-14T13:48:45.114465+00:00,RENAMED,1lHLSRu09tidOrVrdabjenFOIgUeOuONT,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_38.mp4,CC_US_EN_VID_APROBACION_PV_038.mp4,CC_US_EN_VID_APROBACION_PV_038.mp4,
2026-06-14T13:48:45.662898+00:00,RENAMED,1dtEQmvWorFB20KewldOGNHtszwKK-5yS,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_39.mp4,CC_US_EN_VID_APROBACION_PV_039.mp4,CC_US_EN_VID_APROBACION_PV_039.mp4,
2026-06-14T13:48:46.145156+00:00,RENAMED,16FLUpk2w-MM-mFZaPDs40P_BzwEjsw8K,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_40.mp4,CC_US_EN_VID_APROBACION_PV_040.mp4,CC_US_EN_VID_APROBACION_PV_040.mp4,
2026-06-14T13:48:46.654933+00:00,RENAMED,1hdahJSS80hM3HXzAMZgLQPUuxegfjCFS,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_41.mp4,CC_US_EN_VID_APROBACION_PV_041.mp4,CC_US_EN_VID_APROBACION_PV_041.mp4,
2026-06-14T13:48:47.214217+00:00,RENAMED,1ZUngAxkJL6y8ZpjyqBkzRAKSFatGq16O,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_42.mp4,CC_US_EN_VID_APROBACION_PV_042.mp4,CC_US_EN_VID_APROBACION_PV_042.mp4,
2026-06-14T13:48:47.780030+00:00,RENAMED,1yu4sP_4GVi2W2Gi1zqP3RRoihT2MT1g0,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_43.mp4,CC_US_EN_VID_APROBACION_PV_043.mp4,CC_US_EN_VID_APROBACION_PV_043.mp4,
2026-06-14T13:48:48.269796+00:00,RENAMED,1JxxM4zwtpWc4e-OJvo-4ItTkC7gh4sHy,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_44.mp4,CC_US_EN_VID_APROBACION_PV_044.mp4,CC_US_EN_VID_APROBACION_PV_044.mp4,
2026-06-14T13:48:48.770994+00:00,RENAMED,1CcD1Od2VJees0ZWFpiYbHp7443lWA2bO,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_45.mp4,CC_US_EN_VID_APROBACION_PV_045.mp4,CC_US_EN_VID_APROBACION_PV_045.mp4,
2026-06-14T13:48:49.294162+00:00,RENAMED,1Jg8PcOUKOJ0P4af_35ROQnyWDWfKsfv0,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_46.mp4,CC_US_EN_VID_APROBACION_PV_046.mp4,CC_US_EN_VID_APROBACION_PV_046.mp4,
2026-06-14T13:48:49.779669+00:00,RENAMED,1AONBNpMskcgAhKhvsYbpHw6JGeQCtSJj,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_47.mp4,CC_US_EN_VID_APROBACION_PV_047.mp4,CC_US_EN_VID_APROBACION_PV_047.mp4,
2026-06-14T13:48:50.287131+00:00,RENAMED,1O_plZfoE-PaY7iU6aEf8DR5dbdot64CV,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_48.mp4,CC_US_EN_VID_APROBACION_PV_048.mp4,CC_US_EN_VID_APROBACION_PV_048.mp4,
2026-06-14T13:48:50.813118+00:00,RENAMED,1zk2qBcDN39WsGsAg9h8V39eI44IJPQGp,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_49.mp4,CC_US_EN_VID_APROBACION_PV_049.mp4,CC_US_EN_VID_APROBACION_PV_049.mp4,
2026-06-14T13:48:51.466778+00:00,RENAMED,11jyVvDIuMtPnrpJ9TGPSey-PYr4Gwwo5,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_50.mp4,CC_US_EN_VID_APROBACION_PV_050.mp4,CC_US_EN_VID_APROBACION_PV_050.mp4,
2026-06-14T13:48:52.020123+00:00,RENAMED,1lb-hQhmRS4i-21lapzpjfDtCL09Iuz7D,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_51.mp4,CC_US_EN_VID_APROBACION_PV_051.mp4,CC_US_EN_VID_APROBACION_PV_051.mp4,
2026-06-14T13:48:52.500195+00:00,RENAMED,18RAMm6IVySaxV9Lka84--YQh5F2cHPpP,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_52.mp4,CC_US_EN_VID_APROBACION_PV_052.mp4,CC_US_EN_VID_APROBACION_PV_052.mp4,
2026-06-14T13:48:52.995337+00:00,RENAMED,10H7vYm5aMPOLoxZrCYMPoo3wbD9rtvw5,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_53.mp4,CC_US_EN_VID_APROBACION_PV_053.mp4,CC_US_EN_VID_APROBACION_PV_053.mp4,
2026-06-14T13:48:53.537606+00:00,RENAMED,1bBMx1slHbaFhEt4OmHr7HDoJ3ea5u3o_,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_54.mp4,CC_US_EN_VID_APROBACION_PV_054.mp4,CC_US_EN_VID_APROBACION_PV_054.mp4,
2026-06-14T13:48:54.065435+00:00,RENAMED,1ueTvZ1Y3K2spseqc9aSlEXtyVXy_LFYU,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_55.mp4,CC_US_EN_VID_APROBACION_PV_055.mp4,CC_US_EN_VID_APROBACION_PV_055.mp4,
2026-06-14T13:48:54.615214+00:00,RENAMED,1Acv1erakTWzDqbtRsQusEIWzE1UxsKaH,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_56.mp4,CC_US_EN_VID_APROBACION_PV_056.mp4,CC_US_EN_VID_APROBACION_PV_056.mp4,
2026-06-14T13:48:55.156187+00:00,RENAMED,1KOiHhjhKneebAehGvkIwWGAH5kVLUREU,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_57.mp4,CC_US_EN_VID_APROBACION_PV_057.mp4,CC_US_EN_VID_APROBACION_PV_057.mp4,
2026-06-14T13:48:55.759007+00:00,RENAMED,1JgOc2noQ3U7Xcvw7cQSneAWVX3akQvtQ,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_58.mp4,CC_US_EN_VID_APROBACION_PV_058.mp4,CC_US_EN_VID_APROBACION_PV_058.mp4,
2026-06-14T13:48:56.222065+00:00,RENAMED,17_vUEAXSiPpww8jxyQHN5nQ9zPxYMO57,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_59.mp4,CC_US_EN_VID_APROBACION_PV_059.mp4,CC_US_EN_VID_APROBACION_PV_059.mp4,
2026-06-14T13:48:56.761568+00:00,RENAMED,1lF22bfejFK1YmwUOQYd1Od5_BgFPDiAZ,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_60.mp4,CC_US_EN_VID_APROBACION_PV_060.mp4,CC_US_EN_VID_APROBACION_PV_060.mp4,
2026-06-14T13:48:57.308550+00:00,RENAMED,17MlgRientB5PomV8n-3XNoh0rq5TXSM3,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_61.mp4,CC_US_EN_VID_APROBACION_PV_061.mp4,CC_US_EN_VID_APROBACION_PV_061.mp4,
2026-06-14T13:48:57.885136+00:00,RENAMED,1v0cxGuV3_RCR6EpU3EXUdiWX9BPa4NYV,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_62.mp4,CC_US_EN_VID_APROBACION_PV_062.mp4,CC_US_EN_VID_APROBACION_PV_062.mp4,
2026-06-14T13:48:58.416403+00:00,RENAMED,1beKN9FN5Zv6-Jcv2y_nVcL9MfMR2AT1Q,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_63.mp4,CC_US_EN_VID_APROBACION_PV_063.mp4,CC_US_EN_VID_APROBACION_PV_063.mp4,
2026-06-14T13:48:58.970191+00:00,RENAMED,1pkpKXqthIDpTiSFbC1Qb5yOqoCvCFYUA,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_64.mp4,CC_US_EN_VID_APROBACION_PV_064.mp4,CC_US_EN_VID_APROBACION_PV_064.mp4,
2026-06-14T13:48:59.499639+00:00,RENAMED,1jGCEZ0n19JMgKUnsZoOuiDmH_MyYn-pQ,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_65.mp4,CC_US_EN_VID_APROBACION_PV_065.mp4,CC_US_EN_VID_APROBACION_PV_065.mp4,
2026-06-14T13:49:00.018763+00:00,RENAMED,1jTJ2atASKSWNI4W-Lqb2rg1j5TpPQ3FH,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_66.mp4,CC_US_EN_VID_APROBACION_PV_066.mp4,CC_US_EN_VID_APROBACION_PV_066.mp4,
2026-06-14T13:49:00.560503+00:00,RENAMED,1l9WTH9uNPue4KlqpbLFrfUVP87MeZWUo,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_67.mp4,CC_US_EN_VID_APROBACION_PV_067.mp4,CC_US_EN_VID_APROBACION_PV_067.mp4,
2026-06-14T13:49:01.097379+00:00,RENAMED,1RzVLCyceeWRfndIKmMbhzC5WSUNCy8Dl,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_68.mp4,CC_US_EN_VID_APROBACION_PV_068.mp4,CC_US_EN_VID_APROBACION_PV_068.mp4,
2026-06-14T13:49:01.663457+00:00,RENAMED,1q12nX70mcoH_ZuE4qQ8UbC9yVgsDiTHZ,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_69.mp4,CC_US_EN_VID_APROBACION_PV_069.mp4,CC_US_EN_VID_APROBACION_PV_069.mp4,
2026-06-14T13:49:02.188396+00:00,RENAMED,1T_hSlMqZ8owZucK0soGtDmkY7rI5oxPP,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_70.mp4,CC_US_EN_VID_APROBACION_PV_070.mp4,CC_US_EN_VID_APROBACION_PV_070.mp4,
2026-06-14T13:49:02.691876+00:00,RENAMED,1ZbyDWvecRfCrx-RzAZo8B8aFu9gaSHaB,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_71.mp4,CC_US_EN_VID_APROBACION_PV_071.mp4,CC_US_EN_VID_APROBACION_PV_071.mp4,
2026-06-14T13:49:03.252195+00:00,RENAMED,1zTAaww4Hxrl1YfoQLBvm6NQWVlqEbE_r,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_72.mp4,CC_US_EN_VID_APROBACION_PV_072.mp4,CC_US_EN_VID_APROBACION_PV_072.mp4,
2026-06-14T13:49:03.795761+00:00,RENAMED,1ucKLBiSlO0O0w-pnn3t5y0ZbfxAILHii,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_73.mp4,CC_US_EN_VID_APROBACION_PV_073.mp4,CC_US_EN_VID_APROBACION_PV_073.mp4,
2026-06-14T13:49:04.299460+00:00,RENAMED,1rwy2MfAsUL3wE_M-GireyM3TQ9BUkBr9,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_74.mp4,CC_US_EN_VID_APROBACION_PV_074.mp4,CC_US_EN_VID_APROBACION_PV_074.mp4,
2026-06-14T13:49:04.802583+00:00,RENAMED,16zWM7vQTAUEEl0bLyKnPkk3_j9z2Qo-Z,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_75.mp4,CC_US_EN_VID_APROBACION_PV_075.mp4,CC_US_EN_VID_APROBACION_PV_075.mp4,
2026-06-14T13:49:05.330838+00:00,RENAMED,1tiwjZT4UPQMMiw4Q8dGLlmpKJE4GCaEZ,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_76.mp4,CC_US_EN_VID_APROBACION_PV_076.mp4,CC_US_EN_VID_APROBACION_PV_076.mp4,
2026-06-14T13:49:05.884896+00:00,RENAMED,1cMq9C0-YO8BztxrWghhKe1Bj3KZJgiVI,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_77.mp4,CC_US_EN_VID_APROBACION_PV_077.mp4,CC_US_EN_VID_APROBACION_PV_077.mp4,
2026-06-14T13:49:06.381200+00:00,RENAMED,16GAZP9Kgl8c1yScVxRtKY4zu2-9wbfxv,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_78.mp4,CC_US_EN_VID_APROBACION_PV_078.mp4,CC_US_EN_VID_APROBACION_PV_078.mp4,
2026-06-14T13:49:06.981369+00:00,RENAMED,1jYg-WrKNLvRJcn51lB4z8lE6YoFg2g9n,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_79.mp4,CC_US_EN_VID_APROBACION_PV_079.mp4,CC_US_EN_VID_APROBACION_PV_079.mp4,
2026-06-14T13:49:07.501023+00:00,RENAMED,1Q3_DMMTb-0xrx1AWfPTS-YxMiCPQyzSN,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_80.mp4,CC_US_EN_VID_APROBACION_PV_080.mp4,CC_US_EN_VID_APROBACION_PV_080.mp4,
2026-06-14T13:49:08.014097+00:00,RENAMED,1Z8t7IXQYAoLZcRG2KvMES7xGiaqrW8w_,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_81.mp4,CC_US_EN_VID_APROBACION_PV_081.mp4,CC_US_EN_VID_APROBACION_PV_081.mp4,
2026-06-14T13:49:08.538034+00:00,RENAMED,1RHSPjqlj02ahhlQ8M5AME7jA1_DrRvHv,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_82.mp4,CC_US_EN_VID_APROBACION_PV_082.mp4,CC_US_EN_VID_APROBACION_PV_082.mp4,
2026-06-14T13:49:09.058298+00:00,RENAMED,18YKv_P8EDDpPOYDzqxB6LxD5GvHKmb5z,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_83.mp4,CC_US_EN_VID_APROBACION_PV_083.mp4,CC_US_EN_VID_APROBACION_PV_083.mp4,
2026-06-14T13:49:09.634978+00:00,RENAMED,1lv8dbMu_6UbfGSzWfKfB9URP4swsk6ba,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_84.mp4,CC_US_EN_VID_APROBACION_PV_084.mp4,CC_US_EN_VID_APROBACION_PV_084.mp4,
2026-06-14T13:49:10.144278+00:00,RENAMED,1sHNL1A-9B2rziJHiznl59miv6S1odPX-,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_85.mp4,CC_US_EN_VID_APROBACION_PV_085.mp4,CC_US_EN_VID_APROBACION_PV_085.mp4,
2026-06-14T13:49:10.693430+00:00,RENAMED,1oaBbPZNjcTlF8pkhIJNJ_SLUpEOWta1H,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_86.mp4,CC_US_EN_VID_APROBACION_PV_086.mp4,CC_US_EN_VID_APROBACION_PV_086.mp4,
2026-06-14T13:49:11.166731+00:00,RENAMED,1Q5XdynNHWz1noQ17kbMpRvbPa84e1JLN,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_87.mp4,CC_US_EN_VID_APROBACION_PV_087.mp4,CC_US_EN_VID_APROBACION_PV_087.mp4,
2026-06-14T13:49:11.765229+00:00,RENAMED,1v8OJc0zTK7bEgDGJDjv47D4uJC9cNUz4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_88.mp4,CC_US_EN_VID_APROBACION_PV_088.mp4,CC_US_EN_VID_APROBACION_PV_088.mp4,
2026-06-14T13:49:12.298454+00:00,RENAMED,1gSDxCnopnt2TNy44JXgYrJb0vOF9lg-P,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_APROBACION_PV_89.mp4,CC_US_EN_VID_APROBACION_PV_089.mp4,CC_US_EN_VID_APROBACION_PV_089.mp4,
2026-06-14T13:49:12.877367+00:00,RENAMED,14gmga5XiaGtJtAYgb1UwQM3YESeB4xOX,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_LIMITE_ALTO_NV_01.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_001.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_001.mp4,
2026-06-14T13:49:13.431632+00:00,RENAMED,1L0RCPZvFahAeQVUTRzHbRCtbm9Ok6de0,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_LIMITE_ALTO_NV_02.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_002.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_002.mp4,
2026-06-14T13:49:13.953285+00:00,RENAMED,1ym0UsmzjbC8SAdzfCKdomcPsI4oNZbpn,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_LIMITE_ALTO_NV_03.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_003.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_003.mp4,
2026-06-14T13:49:14.533111+00:00,RENAMED,1axGSNWZQZLJQX7b0SZZZkbHm5ddZ_9zG,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_LIMITE_ALTO_NV_04.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_004.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_004.mp4,
2026-06-14T13:49:15.072908+00:00,RENAMED,1PxgkaKBrdLF1EN76GySJasZAnKANd8qo,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_LIMITE_ALTO_NV_05.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_005.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_005.mp4,
2026-06-14T13:49:15.612579+00:00,RENAMED,12yrh5fiq0WUWFWAofIH6gBCOTOlIQTRS,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_LIMITE_ALTO_NV_06.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_006.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_006.mp4,
2026-06-14T13:49:16.115841+00:00,RENAMED,1toKsEl53vSPqrXM7N-K3arsubqNTFLAc,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,CC_US_EN_VID_LIMITE_ALTO_NV_07.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_007.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_007.mp4,
