upload_scope,organized_scope,filename,upload_path,organized_path
UPLOAD_CC_IMG,ORG_CC_IMG,35 - Story Ingles KELLY 1080 x 1080 px.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/35 - Story Ingles KELLY 1080 x 1080 px.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/35 - Story Ingles KELLY 1080 x 1080 px.png
UPLOAD_CC_IMG,ORG_CC_IMG,34 - Story Ingles KELLY 1080 x 1080 px.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/34 - Story Ingles KELLY 1080 x 1080 px.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/34 - Story Ingles KELLY 1080 x 1080 px.png
UPLOAD_CC_IMG,ORG_CC_IMG,33 - Feed espanhol.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/33 - Feed espanhol.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/33 - Feed espanhol.png
UPLOAD_CC_IMG,ORG_CC_IMG,27 - Feed ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/27 - Feed ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/27 - Feed ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,33 - Story Ingles KELLY 1080 x 1080 px.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/33 - Story Ingles KELLY 1080 x 1080 px.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/33 - Story Ingles KELLY 1080 x 1080 px.png
UPLOAD_CC_IMG,ORG_CC_IMG,28 - Feed ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/28 - Feed ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/28 - Feed ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,29 - Feed ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/29 - Feed ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/29 - Feed ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,03 INGLES - FD.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/03 INGLES - FD.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/03 INGLES - FD.png
UPLOAD_CC_IMG,ORG_CC_IMG,32 - Feed espanhol.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/32 - Feed espanhol.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/32 - Feed espanhol.png
UPLOAD_CC_IMG,ORG_CC_IMG,53 - Feed ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/53 - Feed ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/53 - Feed ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,02 INGLES - FD.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/02 INGLES - FD.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/02 INGLES - FD.png
UPLOAD_CC_IMG,ORG_CC_IMG,01 INGLES - FD.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/01 INGLES - FD.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/01 INGLES - FD.png
UPLOAD_CC_IMG,ORG_CC_IMG,31 - Feed ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/31 - Feed ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/31 - Feed ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,32 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/32 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/32 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,30 - Feed ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/30 - Feed ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/30 - Feed ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,31 - Feed espanhol.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/31 - Feed espanhol.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/31 - Feed espanhol.png
UPLOAD_CC_IMG,ORG_CC_IMG,33 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/33 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/33 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,34 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/34 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/34 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,26 - Feed ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/26 - Feed ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/26 - Feed ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,06-criativonovo-feed.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/06-criativonovo-feed.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/06-criativonovo-feed.png
UPLOAD_CC_IMG,ORG_CC_IMG,en-03-criativoantigo-feed.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/en-03-criativoantigo-feed.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/en-03-criativoantigo-feed.png
UPLOAD_CC_IMG,ORG_CC_IMG,en-01-criativoantigo-feed.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/en-01-criativoantigo-feed.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/en-01-criativoantigo-feed.png
UPLOAD_CC_IMG,ORG_CC_IMG,03-criativonovo-feed.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/03-criativonovo-feed.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/03-criativonovo-feed.png
UPLOAD_CC_IMG,ORG_CC_IMG,tj-novo-feed-3.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/tj-novo-feed-3.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/tj-novo-feed-3.png
UPLOAD_CC_IMG,ORG_CC_IMG,05-criativonovo-feed.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/05-criativonovo-feed.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/05-criativonovo-feed.png
UPLOAD_CC_IMG,ORG_CC_IMG,en-02-criativoantigo-feed.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/en-02-criativoantigo-feed.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/en-02-criativoantigo-feed.png
UPLOAD_CC_IMG,ORG_CC_IMG,37 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/37 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/37 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,Criativo 2 - Xyvlov - Feed - 2.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/Criativo 2 - Xyvlov - Feed - 2.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/Criativo 2 - Xyvlov - Feed - 2.png
UPLOAD_CC_IMG,ORG_CC_IMG,Criativo 2 - Xyvlov - Feed - 1.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/Criativo 2 - Xyvlov - Feed - 1.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/Criativo 2 - Xyvlov - Feed - 1.png
UPLOAD_CC_IMG,ORG_CC_IMG,35- Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/35- Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/35- Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,Criativo 2 - Xyvlov - Feed - 3.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/Criativo 2 - Xyvlov - Feed - 3.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/Criativo 2 - Xyvlov - Feed - 3.png
UPLOAD_CC_IMG,ORG_CC_IMG,40 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/40 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/40 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,36- Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/36- Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/36- Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,38 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/38 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/38 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,42 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/42 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/42 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,39 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/39 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/39 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,41 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/41 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/41 - Feed Ingles.png
UPLOAD_CC_IMG,ORG_CC_IMG,43 - Feed Ingles.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/43 - Feed Ingles.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/43 - Feed Ingles.png
UPLOAD_CC_VID,ORG_CC_VID,65 - Feed ingles__DAGZISJEk_E.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/65 - Feed ingles__DAGZISJEk_E.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/65 - Feed ingles__DAGZISJEk_E.mp4
UPLOAD_CC_VID,ORG_CC_VID,61 - Feed ingles__DAGeNEHpIzk.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/61 - Feed ingles__DAGeNEHpIzk.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/61 - Feed ingles__DAGeNEHpIzk.mp4
UPLOAD_CC_VID,ORG_CC_VID,66 - Feed ingles__DAGZIVnQVGQ.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/66 - Feed ingles__DAGZIVnQVGQ.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/66 - Feed ingles__DAGZIVnQVGQ.mp4
UPLOAD_CC_VID,ORG_CC_VID,63 - Feed ingles__DAGYn5LmPUM.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/63 - Feed ingles__DAGYn5LmPUM.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/63 - Feed ingles__DAGYn5LmPUM.mp4
UPLOAD_CC_VID,ORG_CC_VID,59 - Feed ingles__DAGeM9yjyj8.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/59 - Feed ingles__DAGeM9yjyj8.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/59 - Feed ingles__DAGeM9yjyj8.mp4
UPLOAD_CC_VID,ORG_CC_VID,59 - Feed ingles__DAGYkpb8Ckc.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/59 - Feed ingles__DAGYkpb8Ckc.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/59 - Feed ingles__DAGYkpb8Ckc.mp4
UPLOAD_CC_VID,ORG_CC_VID,58 - Feed ingles__DAGeMxeVT7s.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/58 - Feed ingles__DAGeMxeVT7s.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/58 - Feed ingles__DAGeMxeVT7s.mp4
UPLOAD_CC_VID,ORG_CC_VID,64 - Feed ingles__DAGZHGJNo2E.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/64 - Feed ingles__DAGZHGJNo2E.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/64 - Feed ingles__DAGZHGJNo2E.mp4
UPLOAD_CC_VID,ORG_CC_VID,19 - Feed espanhol__DAGS66Eeo8w.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/19 - Feed espanhol__DAGS66Eeo8w.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/ES/00_REVIEW/19 - Feed espanhol__DAGS66Eeo8w.mp4
UPLOAD_CC_VID,ORG_CC_VID,20 - Feed espanhol__DAGS7FPUE8Y.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/20 - Feed espanhol__DAGS7FPUE8Y.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/ES/00_REVIEW/20 - Feed espanhol__DAGS7FPUE8Y.mp4
UPLOAD_CC_VID,ORG_CC_VID,21 - Feed espanhol__DAGS7GJeatc.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/21 - Feed espanhol__DAGS7GJeatc.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/ES/00_REVIEW/21 - Feed espanhol__DAGS7GJeatc.mp4
UPLOAD_CC_VID,ORG_CC_VID,67 - Feed ingles__DAGZIcg6wXY.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/67 - Feed ingles__DAGZIcg6wXY.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/67 - Feed ingles__DAGZIcg6wXY.mp4
UPLOAD_CC_VID,ORG_CC_VID,68 - Feed ingles__DAGZJJPn4O8.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/68 - Feed ingles__DAGZJJPn4O8.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/68 - Feed ingles__DAGZJJPn4O8.mp4
UPLOAD_CC_VID,ORG_CC_VID,69 - Feed ingles__DAGZJA4c4Fo.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/69 - Feed ingles__DAGZJA4c4Fo.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/69 - Feed ingles__DAGZJA4c4Fo.mp4
UPLOAD_CC_VID,ORG_CC_VID,65 - Feed ingles__DAGZHG8ddGc.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/65 - Feed ingles__DAGZHG8ddGc.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/65 - Feed ingles__DAGZHG8ddGc.mp4
UPLOAD_CC_VID,ORG_CC_VID,70 - Feed ingles__DAGZJITdgvg.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/70 - Feed ingles__DAGZJITdgvg.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/70 - Feed ingles__DAGZJITdgvg.mp4
UPLOAD_CC_VID,ORG_CC_VID,49- Feed ingles__DAGYMSB-kxI.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/49- Feed ingles__DAGYMSB-kxI.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/49- Feed ingles__DAGYMSB-kxI.mp4
UPLOAD_CC_VID,ORG_CC_VID,27 - Feed ingles__DAGWOqTJy7c.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/27 - Feed ingles__DAGWOqTJy7c.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/27 - Feed ingles__DAGWOqTJy7c.mp4
UPLOAD_CC_VID,ORG_CC_VID,70 - Feed ingles__DAGeNEtb24g.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/70 - Feed ingles__DAGeNEtb24g.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/70 - Feed ingles__DAGeNEtb24g.mp4
UPLOAD_CC_VID,ORG_CC_VID,44 - Feed ingles__DAGdoMiR5eo.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/44 - Feed ingles__DAGdoMiR5eo.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/44 - Feed ingles__DAGdoMiR5eo.mp4
UPLOAD_CC_VID,ORG_CC_VID,57 - Feed ingles__DAGYkqnAJdQ.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/57 - Feed ingles__DAGYkqnAJdQ.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/57 - Feed ingles__DAGYkqnAJdQ.mp4
UPLOAD_CC_VID,ORG_CC_VID,60 - Feed ingles__DAGYnaVyb1s.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/60 - Feed ingles__DAGYnaVyb1s.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/60 - Feed ingles__DAGYnaVyb1s.mp4
UPLOAD_CC_VID,ORG_CC_VID,61 - Feed ingles__DAGYn9aN33U.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/61 - Feed ingles__DAGYn9aN33U.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/61 - Feed ingles__DAGYn9aN33U.mp4
UPLOAD_CC_VID,ORG_CC_VID,62 - Feed ingles__DAGYnxX1V48.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/62 - Feed ingles__DAGYnxX1V48.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/62 - Feed ingles__DAGYnxX1V48.mp4
UPLOAD_CC_VID,ORG_CC_VID,63 - Story VALEU NATALINA__DAGYnwkxtaA.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/63 - Story VALEU NATALINA__DAGYnwkxtaA.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/UNKNOWN/00_REVIEW/63 - Story VALEU NATALINA__DAGYnwkxtaA.mp4
UPLOAD_CC_VID,ORG_CC_VID,63 - FEED__DAGYxcbH5_I.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/63 - FEED__DAGYxcbH5_I.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/63 - FEED__DAGYxcbH5_I.mp4
UPLOAD_CC_VID,ORG_CC_VID,62 - FEED__DAGYxOOmBHA.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/62 - FEED__DAGYxOOmBHA.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/62 - FEED__DAGYxOOmBHA.mp4
UPLOAD_CC_VID,ORG_CC_VID,62 - Story__DAGYn_U1ud4.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/62 - Story__DAGYn_U1ud4.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/UNKNOWN/00_REVIEW/62 - Story__DAGYn_U1ud4.mp4
UPLOAD_CC_VID,ORG_CC_VID,63 - Feed ingles__DAGZG2OCLkw.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/63 - Feed ingles__DAGZG2OCLkw.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/63 - Feed ingles__DAGZG2OCLkw.mp4
UPLOAD_CC_VID,ORG_CC_VID,43 - Feed ingles__DAGdoMoQt10.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/43 - Feed ingles__DAGdoMoQt10.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/43 - Feed ingles__DAGdoMoQt10.mp4
UPLOAD_CC_VID,ORG_CC_VID,45 - Feed ingles__DAGYMTaV1to.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/45 - Feed ingles__DAGYMTaV1to.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/45 - Feed ingles__DAGYMTaV1to.mp4
UPLOAD_CC_VID,ORG_CC_VID,80 - Feed Ingles__DAG5JwoGOq8.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/80 - Feed Ingles__DAG5JwoGOq8.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/EN/00_REVIEW/80 - Feed Ingles__DAG5JwoGOq8.mp4
UPLOAD_CC_VID,ORG_CC_VID,03 - Story (espanhol)__editor.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/03 - Story (espanhol)__editor.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/00_REVIEW/03 - Story (espanhol)__editor.mp4
UPLOAD_CC_VID,ORG_CC_VID,41 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/41 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/00_REVIEW/41 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4
UPLOAD_CC_VID,ORG_CC_VID,42 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/42 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/00_REVIEW/42 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4
UPLOAD_CC_VID,ORG_CC_VID,43 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/43 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/00_REVIEW/43 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4
UPLOAD_CC_VID,ORG_CC_VID,44 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/44 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/00_REVIEW/44 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4
UPLOAD_CC_VID,ORG_CC_VID,45 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/45 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/00_REVIEW/45 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4
UPLOAD_CC_VID,ORG_CC_VID,47 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/47 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/00_REVIEW/47 - Story (Espanhol) +2 RM GP Story há 1 ano.mp4
UPLOAD_CC_VID,ORG_CC_VID,Copy of 03 - Story ( Ingles ) +2 RM GP Story há 11 meses.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/Copy of 03 - Story ( Ingles ) +2 RM GP Story há 11 meses.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/00_REVIEW/Copy of 03 - Story ( Ingles ) +2 RM GP Story há 11 meses.mp4
UPLOAD_CC_VID,ORG_CC_VID,57- Story (Ingles) +2 RM GP Story há 11 meses.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/57- Story (Ingles) +2 RM GP Story há 11 meses.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/00_REVIEW/57- Story (Ingles) +2 RM GP Story há 11 meses.mp4
UPLOAD_CC_VID,ORG_CC_VID,58 - Story (Ingles) +2 RM GP Story há 11 meses.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/58 - Story (Ingles) +2 RM GP Story há 11 meses.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/00_REVIEW/58 - Story (Ingles) +2 RM GP Story há 11 meses.mp4
UPLOAD_CC_VID,ORG_CC_VID,59 - Story (Ingles) +2 RM GP Story há 11 meses.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/59 - Story (Ingles) +2 RM GP Story há 11 meses.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/00_REVIEW/59 - Story (Ingles) +2 RM GP Story há 11 meses.mp4
UPLOAD_CC_VID,ORG_CC_VID,77 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/77 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/00_REVIEW/77 - Story (Ingles) +2 RM GP Story há 7 meses.mp4
UPLOAD_CC_VID,ORG_CC_VID,Copy of 70 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/Copy of 70 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/00_REVIEW/Copy of 70 - Story (Ingles) +2 RM GP Story há 7 meses.mp4
