queue_id,dedup_key,duplicate_count,source_drive_id,source_relative_path,source_top_folder,original_filename,destination_folder,destination_filename,vertical_proposed,operation_proposed,format,placement_fit,language_guess,proposal_confidence,proposal_reason,width,height,duration_ms,size_bytes,md5_checksum,queue_action,raw_policy,metadata_status,drive_write_status
f836d5ef81e0ef02,md5:26ac2c4b30a5e1d67de505ee32d8ded3,1,1EhrfjAaVWo6gmyQQFHiaV6Ms_AkN_hkn,UPLOAD_CANVAS/downloads_EMPREGO/FEED-4 Your Story.mp4,downloads_EMPREGO,FEED-4 Your Story.mp4,MGS-CRIATIVOS/JOBS_US_ES/VID/LANDSCAPE/UNKNOWN/01_READY_CANDIDATE,FEED-4 Your Story.mp4,JOBS,JOBS_US_ES,VID,LANDSCAPE,UNKNOWN,high,jobs keyword + visual sample confirmed jobs where sampled,1080,608,4999,751843,26ac2c4b30a5e1d67de505ee32d8ded3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
6379d1ed42ff593b,md5:0675fbea4422830d654ba54093052cf8,1,1v0j1nosI3bnRbwHoqfhzrnt6iSHslA6Q,UPLOAD_CANVAS/downloads_EMPREGO/FEED-4.png,downloads_EMPREGO,FEED-4.png,MGS-CRIATIVOS/JOBS_US_ES/IMG/FEED/UNKNOWN/01_READY_CANDIDATE,FEED-4.png,JOBS,JOBS_US_ES,IMG,FEED,UNKNOWN,high,jobs keyword + visual sample confirmed jobs where sampled,1080,1080,,1033707,0675fbea4422830d654ba54093052cf8,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
21f49aa78a2f61ba,md5:c811226ee3dfd4192ce06e0fb9d0191f,1,1JLMmrkaqNpiH4-vZZuaUvWx2C0MPZEZX,UPLOAD_CANVAS/downloads_GEORGE/01 - IA - Story Alemanha__DAHGGuMFyAs.mp4,downloads_GEORGE,01 - IA - Story Alemanha__DAHGGuMFyAs.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,01 - IA - Story Alemanha__DAHGGuMFyAs.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,9524780,c811226ee3dfd4192ce06e0fb9d0191f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
7331381e626adbc5,md5:c49711f41ff8bb422c961da5885cb1d6,1,1c6DKo7dex53dxk_3HJr1XiF7DvIpYgaU,UPLOAD_CANVAS/downloads_GEORGE/01 - IMG - FEED__DAG-42U8ZLY.png,downloads_GEORGE,01 - IMG - FEED__DAG-42U8ZLY.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/UNKNOWN/01_READY_CANDIDATE,01 - IMG - FEED__DAG-42U8ZLY.png,CC,CC_REVIEW,IMG,FEED,UNKNOWN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1080,,372726,c49711f41ff8bb422c961da5885cb1d6,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
66a91a571425df23,md5:9577c3e1899d7724bb486c09a1126749,1,1QeiL5XrLaKh0DIeA_7sYsxGJ1r8F7HHw,UPLOAD_CANVAS/downloads_GEORGE/01 - IMG - STORIES__DAG-4yOX1ww.mp4,downloads_GEORGE,01 - IMG - STORIES__DAG-4yOX1ww.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/UNKNOWN/01_READY_CANDIDATE,01 - IMG - STORIES__DAG-4yOX1ww.mp4,CC,CC_REVIEW,VID,STORY,UNKNOWN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,8999,669990,9577c3e1899d7724bb486c09a1126749,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
a1c7bdc15e54361b,md5:9c4b93a250817861cffedf298d548f22,1,1hvZdvw7LATo8GEVvhGLbyiP8yYOVTJZN,UPLOAD_CANVAS/downloads_GEORGE/01 - Story alemao AUDIO__DAGsxQ_z4Xk.mp4,downloads_GEORGE,01 - Story alemao AUDIO__DAGsxQ_z4Xk.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,01 - Story alemao AUDIO__DAGsxQ_z4Xk.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,13033,863495,9c4b93a250817861cffedf298d548f22,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
c808297427a8962b,md5:fc752fe98c807f7edba777093ac1d7d6,1,1Wol9UsYBZJfSEtN5sKnD1f8A7jjvEYkV,UPLOAD_CANVAS/downloads_GEORGE/01 - Story ingles__DAGpNUeBR1g.mp4,downloads_GEORGE,01 - Story ingles__DAGpNUeBR1g.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/01_READY_CANDIDATE,01 - Story ingles__DAGpNUeBR1g.mp4,CC,CC_REVIEW,VID,STORY,EN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,21066,1364202,fc752fe98c807f7edba777093ac1d7d6,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
366268f729b4220f,md5:2d5d7e48e5ea1b5b0b8c0b468f566690,1,1Omo2KI13p2W1egcr2WApqy0-VsZfyURw,UPLOAD_CANVAS/downloads_GEORGE/02 - IA - Story Alemanha__DAHGG3QusMY.mp4,downloads_GEORGE,02 - IA - Story Alemanha__DAHGG3QusMY.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,02 - IA - Story Alemanha__DAHGG3QusMY.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,9959218,2d5d7e48e5ea1b5b0b8c0b468f566690,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
5b3b6d29e7a75d84,md5:4833849cad61d2759e8f373404e57b51,1,1CFwUVtuOrqYU_VrM3h_7gSF7hHI4fIgT,UPLOAD_CANVAS/downloads_GEORGE/02 - Story Alemao AUDIO__DAGsxexnW9U.mp4,downloads_GEORGE,02 - Story Alemao AUDIO__DAGsxexnW9U.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,02 - Story Alemao AUDIO__DAGsxexnW9U.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,13033,891456,4833849cad61d2759e8f373404e57b51,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
c6ebb22413af962e,md5:36497422086fe84c4feec602b80c63d3,1,1R_xLA1w8QarmBYNL2tARnN8rCalgKPlf,UPLOAD_CANVAS/downloads_GEORGE/02 - Story ingles__DAGpNWxNx3U.mp4,downloads_GEORGE,02 - Story ingles__DAGpNWxNx3U.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/01_READY_CANDIDATE,02 - Story ingles__DAGpNWxNx3U.mp4,CC,CC_REVIEW,VID,STORY,EN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,8999,714395,36497422086fe84c4feec602b80c63d3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
f78d5edf64f242b5,md5:0605a753c3129aba6bbcf220412ebc5a,1,1OZAF7WfPEKnWBkTPHjUXzY5-lOqZ6dM9,UPLOAD_CANVAS/downloads_GEORGE/03 - IA - Story Alemanha__DAHGG7rzWkw.mp4,downloads_GEORGE,03 - IA - Story Alemanha__DAHGG7rzWkw.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,03 - IA - Story Alemanha__DAHGG7rzWkw.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,6793185,0605a753c3129aba6bbcf220412ebc5a,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
daa04b1fe773c89d,md5:a0398fa2acdf1318e450acb426628d32,1,13RawObyTcTW4FRlE2cZFESbnu62MMD15,UPLOAD_CANVAS/downloads_GEORGE/03 - Story Alemao AUDIO__DAGsxdV15lk.mp4,downloads_GEORGE,03 - Story Alemao AUDIO__DAGsxdV15lk.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,03 - Story Alemao AUDIO__DAGsxdV15lk.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,13066,963802,a0398fa2acdf1318e450acb426628d32,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
b9ec672a25fc4371,md5:b8ee676fbfc660c97840cc886d1686ed,1,1ym0UsmzjbC8SAdzfCKdomcPsI4oNZbpn,UPLOAD_CANVAS/downloads_GEORGE/03 - Story ingles__DAGpNf7E9iw.mp4,downloads_GEORGE,03 - Story ingles__DAGpNf7E9iw.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/01_READY_CANDIDATE,03 - Story ingles__DAGpNf7E9iw.mp4,CC,CC_REVIEW,VID,STORY,EN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,8999,601595,b8ee676fbfc660c97840cc886d1686ed,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
4e2527335c7c8f40,md5:5c21f0373d8e97be0e144b02e18cff55,1,1GPKeZocTyBVdsFiGt72MSXLtwV5LFJXi,UPLOAD_CANVAS/downloads_GEORGE/05 - Story Alemao__DAGxfAap0UM.mp4,downloads_GEORGE,05 - Story Alemao__DAGxfAap0UM.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,05 - Story Alemao__DAGxfAap0UM.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,14066,950947,5c21f0373d8e97be0e144b02e18cff55,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
8506882c0e4b3662,md5:2c54bffb33d01bd22b19408c16d8f692,1,1BXAiiRbVZm0zrS7sSH4NhM_FkYfzv44N,UPLOAD_CANVAS/downloads_GEORGE/05 - Story alemao__DAGxfGOgfGU.mp4,downloads_GEORGE,05 - Story alemao__DAGxfGOgfGU.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,05 - Story alemao__DAGxfGOgfGU.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,14066,847270,2c54bffb33d01bd22b19408c16d8f692,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
393b071189b0fa0d,md5:28062c9852aee2aee02ec46d102bea50,1,1HEj4yRCdaystKkwG5gYYByhZQqGOw9lj,UPLOAD_CANVAS/downloads_GEORGE/05 - Story Alemao__DAGxfJqWX4I.mp4,downloads_GEORGE,05 - Story Alemao__DAGxfJqWX4I.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/DE/01_READY_CANDIDATE,05 - Story Alemao__DAGxfJqWX4I.mp4,CC,CC_REVIEW,VID,STORY,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,14033,977588,28062c9852aee2aee02ec46d102bea50,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
aa2fce16a599e4f8,md5:84d04927fb09ad711c2d84a70e77fb9e,1,1Rp49QblRnkXvYQpynRamBqWsnQdxqNQ3,UPLOAD_CANVAS/downloads_GEORGE/06 - Feed Alemao__DAGxfV0gKOM.mp4,downloads_GEORGE,06 - Feed Alemao__DAGxfV0gKOM.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/DE/01_READY_CANDIDATE,06 - Feed Alemao__DAGxfV0gKOM.mp4,CC,CC_REVIEW,VID,FEED,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1080,14033,848770,84d04927fb09ad711c2d84a70e77fb9e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
8643912a0b84b531,md5:be610f14a555df7bf9766d64d553b841,1,1Q6rXXgA22AH73aZXAOZq9IgtV4UqR5Sp,UPLOAD_CANVAS/downloads_GEORGE/06 - feed alemao__DAGxfYtsqy4.mp4,downloads_GEORGE,06 - feed alemao__DAGxfYtsqy4.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/FEED/DE/01_READY_CANDIDATE,06 - feed alemao__DAGxfYtsqy4.mp4,CC,CC_REVIEW,VID,FEED,DE,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1080,14033,904446,be610f14a555df7bf9766d64d553b841,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
09234552582b8d42,md5:f82b5b7ab08f6ab546fe6509238544af,1,1dobW2rFyKd5jIGUx0Ps-rRMHRhC5RoFv,UPLOAD_CANVAS/downloads_GEORGE/08 - IA - Story Espanhol__DAHEbhhvKiQ.mp4,downloads_GEORGE,08 - IA - Story Espanhol__DAHEbhhvKiQ.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,08 - IA - Story Espanhol__DAHEbhhvKiQ.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,228797,f82b5b7ab08f6ab546fe6509238544af,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
949df96ed1a7bebc,md5:0b484a0009cc44b31201d582f83f54c1,1,1I6SiZ895DsSggg8KxvjRf1ponKJDkBqQ,UPLOAD_CANVAS/downloads_GEORGE/09 - IA - Story Espanhol__DAHEcIDdKWQ.mp4,downloads_GEORGE,09 - IA - Story Espanhol__DAHEcIDdKWQ.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,09 - IA - Story Espanhol__DAHEcIDdKWQ.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,11492214,0b484a0009cc44b31201d582f83f54c1,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
57dd649f99225c31,md5:7fc842b4c24f9600b65b172b25966726,1,12KjJlk_9YBM1gakQVF5xI3ufp2HGiZ4A,UPLOAD_CANVAS/downloads_GEORGE/10 - IA - Story Espanhol__DAHEcC4wOD8.mp4,downloads_GEORGE,10 - IA - Story Espanhol__DAHEcC4wOD8.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,10 - IA - Story Espanhol__DAHEcC4wOD8.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,231682,7fc842b4c24f9600b65b172b25966726,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
d5409a5101ecf743,md5:413459fbdf77165a1a8e3d14e23c1894,1,1ZK2Gqp8yj5GSqxBH2Y9YA3styCIyNPlY,UPLOAD_CANVAS/downloads_GEORGE/10 - Story ESPANHOL__DAGwSiqza3E.mp4,downloads_GEORGE,10 - Story ESPANHOL__DAGwSiqza3E.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,10 - Story ESPANHOL__DAGwSiqza3E.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,9999,700767,413459fbdf77165a1a8e3d14e23c1894,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
072dfd8644ff6838,md5:0a51e4d0028ea9722a340f048bf8a110,1,1617QpA7DBS-cl91Vent58crrdMnUcFYR,UPLOAD_CANVAS/downloads_GEORGE/11 - Story ESPANHOL__DAGwShHlA3U.mp4,downloads_GEORGE,11 - Story ESPANHOL__DAGwShHlA3U.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,11 - Story ESPANHOL__DAGwShHlA3U.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,10033,592054,0a51e4d0028ea9722a340f048bf8a110,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
e5087b8f534b374d,md5:b7794f6bb0b57182a56cab5a834b1d93,1,1Vb1LLneNu1mkh8YriqvYwbGSd6UycBnY,UPLOAD_CANVAS/downloads_GEORGE/12 - IA - Story GB ingles__DAHGCuvnUk0.mp4,downloads_GEORGE,12 - IA - Story GB ingles__DAHGCuvnUk0.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/01_READY_CANDIDATE,12 - IA - Story GB ingles__DAHGCuvnUk0.mp4,CC,CC_REVIEW,VID,STORY,EN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,9347115,b7794f6bb0b57182a56cab5a834b1d93,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
674f626711c3581c,md5:dda3f816e8a360711a5c6e66c57fe6bd,1,1OmhYuNKPEQt2QTJ3Y7lkDub8n0FCoJpG,UPLOAD_CANVAS/downloads_GEORGE/12 - Story ESPANHOL__DAGwSl8rv-8.mp4,downloads_GEORGE,12 - Story ESPANHOL__DAGwSl8rv-8.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,12 - Story ESPANHOL__DAGwSl8rv-8.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,10699,695915,dda3f816e8a360711a5c6e66c57fe6bd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
93ac2eee52ee8f57,md5:93e9b5b8d6bf15bb3a65d393e69090bd,1,1wPVXa3NmhUAETibrDZJofNw9ryw2ZOo-,UPLOAD_CANVAS/downloads_GEORGE/13 - IA - Story GB ingles__DAHGC5ahHks.mp4,downloads_GEORGE,13 - IA - Story GB ingles__DAHGC5ahHks.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/01_READY_CANDIDATE,13 - IA - Story GB ingles__DAHGC5ahHks.mp4,CC,CC_REVIEW,VID,STORY,EN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,8557233,93e9b5b8d6bf15bb3a65d393e69090bd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
0b624160781069d0,md5:bf23148597609afb44739451c8d2ab8d,1,1Z9vxdLICOH61LaMskSMmmeJsg0Mw--2o,UPLOAD_CANVAS/downloads_GEORGE/14 - IA - Story Espanhol__DAHEi-Nvnc0.mp4,downloads_GEORGE,14 - IA - Story Espanhol__DAHEi-Nvnc0.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,14 - IA - Story Espanhol__DAHEi-Nvnc0.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,8906854,bf23148597609afb44739451c8d2ab8d,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
2bbc90f28dec53a9,md5:1440b5718f3a3bdd739210172e7951b0,1,13yY_KgI7fXXzF_2Tx7bNI9foq5eP9jMU,UPLOAD_CANVAS/downloads_GEORGE/14 - IA - Story GB ingles__DAHGC9hLIVY.mp4,downloads_GEORGE,14 - IA - Story GB ingles__DAHGC9hLIVY.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/01_READY_CANDIDATE,14 - IA - Story GB ingles__DAHGC9hLIVY.mp4,CC,CC_REVIEW,VID,STORY,EN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,7436303,1440b5718f3a3bdd739210172e7951b0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
923fc2605c11c8a9,md5:aeda050313cf6a4b07bf3d9c0b9490d5,1,1KxI7CSUgnqI-IlEoILA23yS66klU3VKi,UPLOAD_CANVAS/downloads_GEORGE/14 - IA - Story Ingles__DAHBCxfb2Lc.mp4,downloads_GEORGE,14 - IA - Story Ingles__DAHBCxfb2Lc.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/01_READY_CANDIDATE,14 - IA - Story Ingles__DAHBCxfb2Lc.mp4,CC,CC_REVIEW,VID,STORY,EN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,14999,11586258,aeda050313cf6a4b07bf3d9c0b9490d5,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
4ec4f46855165f76,md5:9ad5c7475193fabbaebda9925b572bb9,1,1m_KvnGu9M8_2NRy8NrSE4abNUkyqVynU,UPLOAD_CANVAS/downloads_GEORGE/15 - Feed Espanhol__DAGxK84OnvM.png,downloads_GEORGE,15 - Feed Espanhol__DAGxK84OnvM.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/01_READY_CANDIDATE,15 - Feed Espanhol__DAGxK84OnvM.png,CC,CC_REVIEW,IMG,FEED,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1080,,368387,9ad5c7475193fabbaebda9925b572bb9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
655c663966a8ff35,md5:5c6115bcc11d433bd96cdeb2df9fad32,1,1D9LunaG_zpQxmxz8zRNpZWKf7iWPk9fH,UPLOAD_CANVAS/downloads_GEORGE/15 - Feed Espanhol__DAGxLKx2xAk.png,downloads_GEORGE,15 - Feed Espanhol__DAGxLKx2xAk.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/01_READY_CANDIDATE,15 - Feed Espanhol__DAGxLKx2xAk.png,CC,CC_REVIEW,IMG,FEED,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1080,,381913,5c6115bcc11d433bd96cdeb2df9fad32,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
2395cedfd1b5d1fe,md5:25d2ae5d102e3d739cc473848b0236a4,1,1F_E3jK5VfvpDiRg1DEtmn6ysay65MiDe,UPLOAD_CANVAS/downloads_GEORGE/15 - Feed Espanhol__DAGxLP5YBbA.png,downloads_GEORGE,15 - Feed Espanhol__DAGxLP5YBbA.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/01_READY_CANDIDATE,15 - Feed Espanhol__DAGxLP5YBbA.png,CC,CC_REVIEW,IMG,FEED,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1080,,324390,25d2ae5d102e3d739cc473848b0236a4,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
af57bc75e254c1b9,md5:8196fa3225b7370f1fca440103fbb2cd,1,1gOh2vqT4vPzw2Ri2vM7kGGMQtqmTSDFs,UPLOAD_CANVAS/downloads_GEORGE/15 - IA - Story Espanhol__DAHEi-9yRh4.mp4,downloads_GEORGE,15 - IA - Story Espanhol__DAHEi-9yRh4.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,15 - IA - Story Espanhol__DAHEi-9yRh4.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,15066,12642109,8196fa3225b7370f1fca440103fbb2cd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
12479decb2e749d5,md5:dbbef925510f5ca1460c0f4f2c7a91a9,1,1AJm_VntHCtgoePFIHj3-Sp3eNGsQMkVx,UPLOAD_CANVAS/downloads_GEORGE/15 - IA - Story Ingles__DAHBIGbvtPM.mp4,downloads_GEORGE,15 - IA - Story Ingles__DAHBIGbvtPM.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/EN/01_READY_CANDIDATE,15 - IA - Story Ingles__DAHBIGbvtPM.mp4,CC,CC_REVIEW,VID,STORY,EN,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,14999,12363708,dbbef925510f5ca1460c0f4f2c7a91a9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
60e36d2f6b317ea8,md5:729ee5d8b6ec97f8c53c794bdea58b7f,1,16WT6A6eleTNNF71pG5QV_81ObbHPs0lJ,UPLOAD_CANVAS/downloads_GEORGE/15 - Story Espanhol__DAGxK67I1NY.mp4,downloads_GEORGE,15 - Story Espanhol__DAGxK67I1NY.mp4,MGS-CRIATIVOS/CC_REVIEW/VID/STORY/ES/01_READY_CANDIDATE,15 - Story Espanhol__DAGxK67I1NY.mp4,CC,CC_REVIEW,VID,STORY,ES,medium,duplicate MD5 inherits homogeneous CC top-folder visual sample,1080,1920,9999,1373191,729ee5d8b6ec97f8c53c794bdea58b7f,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
