idx,drive_id_sha256_12,old_name_expected,old_name_actual_before,new_name,parent_count,status,verified_name_after,error,auth_mode
156,5bbe69056b30,10 - IA - Story GB ingles.mp4,10 - IA - Story GB ingles.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_08.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_08.mp4,,oauth_user
159,d8a145ea2fe9,10 - Story ESPANHOL__DAGwSiqza3E.mp4,10 - Story ESPANHOL__DAGwSiqza3E.mp4,CC_US_ES_VID_APROBACION_PV_01.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_01.mp4,,oauth_user
160,d2fc7a7c9726,10- Story ingles__DAGVqWg0NKo.mp4,10- Story ingles__DAGVqWg0NKo.mp4,CC_US_EN_VID_APROBACION_NV_03.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_03.mp4,,oauth_user
161,3ba65331c1b1,100 - IA - Story Ingles__DAHGfRcda1M.mp4,100 - IA - Story Ingles__DAHGfRcda1M.mp4,CC_US_EN_VID_APROBACION_PV_13.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_13.mp4,,oauth_user
164,3b3061c56ac5,101 - IA - Story Ingles__DAHGffhDYO8.mp4,101 - IA - Story Ingles__DAHGffhDYO8.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_09.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_09.mp4,,oauth_user
166,dbebf7ff2097,101 - Story ingles__DAGkkSWFVCI.mp4,101 - Story ingles__DAGkkSWFVCI.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_06.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_06.mp4,,oauth_user
168,563876ace045,102 - Story ingles__DAGkkV8UFlo.mp4,102 - Story ingles__DAGkkV8UFlo.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_07.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_07.mp4,,oauth_user
169,1846115c3bdd,103 - IA - Story Ingles__DAHGvXQM3o8.mp4,103 - IA - Story Ingles__DAHGvXQM3o8.mp4,CC_US_EN_VID_APROBACION_PV_14.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_14.mp4,,oauth_user
170,5bba19d909b6,103 - Story espanhol__DAHDPKUw2f8.mp4,103 - Story espanhol__DAHDPKUw2f8.mp4,CC_US_ES_VID_APROBACION_PV_02.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_02.mp4,,oauth_user
171,42aa5744e2f2,103 - Story ingles__DAGkkdU05JI.mp4,103 - Story ingles__DAGkkdU05JI.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_08.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_08.mp4,,oauth_user
172,713927a04371,104 - IA - Story (Ingles)__DAHGvpYoqUk.mp4,104 - IA - Story (Ingles)__DAHGvpYoqUk.mp4,CC_US_EN_VID_APROBACION_PV_15.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_15.mp4,,oauth_user
174,2edfa3a1f435,105 - IA - Story Ingles__DAHGvp9eke0.mp4,105 - IA - Story Ingles__DAHGvp9eke0.mp4,CC_US_EN_VID_APROBACION_PV_16.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_16.mp4,,oauth_user
175,55096eddda0d,105 - Story espanhol__DAHDPYolDJk.mp4,105 - Story espanhol__DAHDPYolDJk.mp4,CC_US_ES_VID_APROBACION_PV_03.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_03.mp4,,oauth_user
176,4e5968fea4b3,11 - IA - Story GB ingles.mp4,11 - IA - Story GB ingles.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_10.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_10.mp4,,oauth_user
178,5c28bca19c01,11 - Story ESPANHOL__DAGwShHlA3U.mp4,11 - Story ESPANHOL__DAGwShHlA3U.mp4,CC_US_ES_VID_APROBACION_PV_04.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_04.mp4,,oauth_user
179,c88cd979f614,11- Story ingles__DAGVqVGhIxY.mp4,11- Story ingles__DAGVqVGhIxY.mp4,CC_US_EN_VID_APROBACION_NV_04.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_04.mp4,,oauth_user
180,a316fac8dd3b,110 - Story espanhol__DAHEKz_9CmA.mp4,110 - Story espanhol__DAHEKz_9CmA.mp4,CC_US_ES_VID_APROBACION_PV_05.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_05.mp4,,oauth_user
181,40ce73d8957f,12 - IA - Story GB ingles__DAHGCuvnUk0.mp4,12 - IA - Story GB ingles__DAHGCuvnUk0.mp4,CC_US_EN_VID_APROBACION_PV_17.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_17.mp4,,oauth_user
182,a918319245e4,12 - Story (ingles) +2 RM GP Story há 1 ano.mp4,12 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_NV_05.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_05.mp4,,oauth_user
183,e312e73b8826,12 - Story (ingles)__DAGVqcwZGXY.mp4,12 - Story (ingles)__DAGVqcwZGXY.mp4,CC_US_EN_VID_APROBACION_NV_06.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_06.mp4,,oauth_user
184,7d07fb0c1956,12 - Story ESPANHOL__DAGwSl8rv-8.mp4,12 - Story ESPANHOL__DAGwSl8rv-8.mp4,CC_US_ES_VID_APROBACION_PV_06.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_06.mp4,,oauth_user
186,f72110679e06,13 - Story (espanhol) +3 GP Story há 1 ano.mp4,13 - Story (espanhol) +3 GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_NV_06.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_06.mp4,,oauth_user
187,4cbebbd32ae8,13 - Story (espanhol)__DAGSd5V-z-I.mp4,13 - Story (espanhol)__DAGSd5V-z-I.mp4,CC_US_ES_VID_APROBACION_NV_07.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_07.mp4,,oauth_user
188,6fff6794b987,135 - Story espanhol__DAHELM3xboE.mp4,135 - Story espanhol__DAHELM3xboE.mp4,CC_US_ES_VID_APROBACION_PV_07.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_07.mp4,,oauth_user
192,1776d17b1ad1,14 - IA - Story Mexico__DAHFchK_jhA.mp4,14 - IA - Story Mexico__DAHFchK_jhA.mp4,CC_DE_DE_VID_APROBACION_PV_06.mp4,1,RENAMED,CC_DE_DE_VID_APROBACION_PV_06.mp4,,oauth_user
193,e8c05a8f33e7,14 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,14 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_NV_08.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_08.mp4,,oauth_user
194,a8d7d56c4b87,14 - Story (espanhol)__DAGSeG4fF-0.mp4,14 - Story (espanhol)__DAGSeG4fF-0.mp4,CC_US_ES_VID_APROBACION_NV_09.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_09.mp4,,oauth_user
195,f54ea411cc4e,14 - Story (ingles)__DAGVuFiud20.mp4,14 - Story (ingles)__DAGVuFiud20.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_11.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_11.mp4,,oauth_user
196,68ceda32d266,14- Story Alemao.mp4,14- Story Alemao.mp4,CC_DE_DE_VID_LIMITE_ALTO_NV_01.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_NV_01.mp4,,oauth_user
198,b686688cbaca,15 - IA - Story Ingles__DAHBIGbvtPM.mp4,15 - IA - Story Ingles__DAHBIGbvtPM.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_12.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_12.mp4,,oauth_user
200,4620d3ea5f1d,15 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,15 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_PV_08.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_08.mp4,,oauth_user
201,c373ff6c667f,15 - Story (espanhol)__DAGS53rR6OM.mp4,15 - Story (espanhol)__DAGS53rR6OM.mp4,CC_US_ES_VID_APROBACION_PV_09.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_09.mp4,,oauth_user
202,226a8ee742a9,15 - Story (espanhol)__DAGSeJv_rrY.mp4,15 - Story (espanhol)__DAGSeJv_rrY.mp4,CC_US_ES_VID_APROBACION_NV_10.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_10.mp4,,oauth_user
203,a417bd14cb98,15 - Story (ingles) +2 RM GP Story há 1 ano.mp4,15 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_13.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_13.mp4,,oauth_user
204,97ae9d39e960,15 - Story (ingles)__DAGVwkPZjZ4.mp4,15 - Story (ingles)__DAGVwkPZjZ4.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_14.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_14.mp4,,oauth_user
205,a430e62c3fa3,15 - Story Espanhol__DAGxK67I1NY.mp4,15 - Story Espanhol__DAGxK67I1NY.mp4,CC_US_ES_VID_LIMITE_ALTO_PV_10.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_PV_10.mp4,,oauth_user
206,aec41523be61,15 - Story Espanhol__DAGxLJU7tBM.mp4,15 - Story Espanhol__DAGxLJU7tBM.mp4,CC_US_ES_VID_APROBACION_PV_10.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_10.mp4,,oauth_user
207,5676bd2204b4,15 - Story Espanhol__DAGxLdsAVyo.mp4,15 - Story Espanhol__DAGxLdsAVyo.mp4,CC_US_ES_VID_APROBACION_PV_11.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_11.mp4,,oauth_user
208,a50162d5aa57,15- Story Alemao.mp4,15- Story Alemao.mp4,CC_DE_DE_VID_LIMITE_ALTO_NV_02.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_NV_02.mp4,,oauth_user
209,c61bb4ab5bc5,16 - IA - Story Espanhol__DAHGYykK_mA.mp4,16 - IA - Story Espanhol__DAHGYykK_mA.mp4,CC_US_ES_VID_APROBACION_PV_12.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_12.mp4,,oauth_user
211,b30ae1dafebd,16 - IA - Story Ingles__DAHBICg4Qvo.mp4,16 - IA - Story Ingles__DAHBICg4Qvo.mp4,CC_US_EN_VID_APROBACION_PV_18.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_18.mp4,,oauth_user
212,3cf083909ba0,16 - IA - Story Mexico__DAHFcpdcU_M.mp4,16 - IA - Story Mexico__DAHFcpdcU_M.mp4,CC_DE_DE_VID_APROBACION_PV_07.mp4,1,RENAMED,CC_DE_DE_VID_APROBACION_PV_07.mp4,,oauth_user
213,68e58df7c3d4,16 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,16 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_PV_13.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_13.mp4,,oauth_user
214,bb758eee801a,16 - Story (espanhol)__DAGS5quwyKk.mp4,16 - Story (espanhol)__DAGS5quwyKk.mp4,CC_US_ES_VID_APROBACION_PV_14.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_14.mp4,,oauth_user
215,a7fcff38a812,16 - Story (ingles) +2 RM GP Story há 1 ano.mp4,16 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_PV_19.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_19.mp4,,oauth_user
216,959a27783edd,16 - Story (ingles)__DAGVwifbP5w.mp4,16 - Story (ingles)__DAGVwifbP5w.mp4,CC_US_EN_VID_APROBACION_PV_20.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_20.mp4,,oauth_user
217,e61e4ed768f1,17 - IA - Story Espanhol__DAHGYyl3dWY.mp4,17 - IA - Story Espanhol__DAHGYyl3dWY.mp4,CC_US_ES_VID_APROBACION_PV_15.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_15.mp4,,oauth_user
219,5895bb3dc206,17 - Story (espanhol)__DAGS6hdrzCo.mp4,17 - Story (espanhol)__DAGS6hdrzCo.mp4,CC_US_ES_VID_APROBACION_PV_16.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_16.mp4,,oauth_user
220,3d0474071094,17 - Story (espanhol)__DAGSpF5NnFY.mp4,17 - Story (espanhol)__DAGSpF5NnFY.mp4,CC_US_ES_VID_APROBACION_PV_17.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_17.mp4,,oauth_user
221,5aedd9ebe243,17 - Story (ingles) +2 RM GP Story há 1 ano.mp4,17 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_PV_21.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_21.mp4,,oauth_user
222,bcb364875d72,17 - Story (ingles)__DAGV0x-nvos.mp4,17 - Story (ingles)__DAGV0x-nvos.mp4,CC_US_EN_VID_APROBACION_PV_22.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_22.mp4,,oauth_user
223,292bd2d8de75,17 - Story espanhol.mp4,17 - Story espanhol.mp4,CC_US_ES_VID_APROBACION_NV_11.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_11.mp4,,oauth_user
225,7a15bd5f4a2a,18 - IA - Story Espanhol__DAHGYw8ow6U.mp4,18 - IA - Story Espanhol__DAHGYw8ow6U.mp4,CC_US_ES_VID_LIMITE_ALTO_PV_11.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_PV_11.mp4,,oauth_user
227,9bc14e6aaaff,18 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,18 - Story (espanhol) +2 RM GP Story há 1 ano.mp4,CC_US_ES_VID_APROBACION_PV_18.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_18.mp4,,oauth_user
228,d0bd03741243,18 - Story (espanhol)__DAGSpKERBpo.mp4,18 - Story (espanhol)__DAGSpKERBpo.mp4,CC_US_ES_VID_APROBACION_PV_19.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_19.mp4,,oauth_user
229,29181b4ca171,18 - Story Espanhol__DAGwnpyAsdk.mp4,18 - Story Espanhol__DAGwnpyAsdk.mp4,CC_US_ES_VID_APROBACION_NV_12.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_12.mp4,,oauth_user
230,dc50f6ecf49b,18 - Story espanhol.mp4,18 - Story espanhol.mp4,CC_US_ES_VID_APROBACION_NV_13.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_13.mp4,,oauth_user
232,dfb4dc411753,18- Story (ingles) +2 RM GP Story há 1 ano.mp4,18- Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_NV_07.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_07.mp4,,oauth_user
233,21e8114a6169,18- Story (ingles)__DAGV0-M0eRQ.mp4,18- Story (ingles)__DAGV0-M0eRQ.mp4,CC_US_EN_VID_APROBACION_NV_08.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_08.mp4,,oauth_user
234,27fca43b45bd,185 - Story espanhol__DAHELtkskYs.mp4,185 - Story espanhol__DAHELtkskYs.mp4,CC_US_ES_VID_APROBACION_PV_20.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_20.mp4,,oauth_user
235,c033e2d077f4,19 - IA - Story Espanhol__DAHGY6OUlKc.mp4,19 - IA - Story Espanhol__DAHGY6OUlKc.mp4,CC_US_ES_VID_APROBACION_PV_21.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_21.mp4,,oauth_user
237,00a00238ab7a,19 - Story (espanhol)__DAGStz2YFFI.mp4,19 - Story (espanhol)__DAGStz2YFFI.mp4,CC_US_ES_VID_APROBACION_NV_14.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_14.mp4,,oauth_user
238,fecc9dd7c3bd,19 - Story (ingles)__DAGV1DwLV4M.mp4,19 - Story (ingles)__DAGV1DwLV4M.mp4,CC_US_EN_VID_APROBACION_PV_23.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_23.mp4,,oauth_user
239,bb2c936548b5,19 - Story Espanhol__DAGwniWKu8I.mp4,19 - Story Espanhol__DAGwniWKu8I.mp4,CC_US_ES_VID_APROBACION_NV_15.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_15.mp4,,oauth_user
240,7b7ac7206cca,2-stories.mp4,2-stories.mp4,CC_US_ES_VID_APROBACION_NV_16.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_16.mp4,,oauth_user
242,2f4d7db5af09,20 - IA - Story Mexico__DAHFvw8PeIg.mp4,20 - IA - Story Mexico__DAHFvw8PeIg.mp4,CC_DE_DE_VID_APROBACION_PV_08.mp4,1,RENAMED,CC_DE_DE_VID_APROBACION_PV_08.mp4,,oauth_user
243,0ba1cb692b38,20 - Story (espanhol)__DAGS697cI8s.mp4,20 - Story (espanhol)__DAGS697cI8s.mp4,CC_US_ES_VID_APROBACION_NV_17.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_17.mp4,,oauth_user
244,99f41f684a4f,20 - Story Alemao__DAGT9K_aPF8.mp4,20 - Story Alemao__DAGT9K_aPF8.mp4,CC_DE_DE_VID_LIMITE_ALTO_NV_03.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_NV_03.mp4,,oauth_user
245,612229fa8377,20 - Story Espanhol__DAGwngPlSZg.mp4,20 - Story Espanhol__DAGwngPlSZg.mp4,CC_US_ES_VID_APROBACION_NV_18.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_18.mp4,,oauth_user
246,ef9f07d3fc35,20 - Story ingles__DAGV1BSxIJg.mp4,20 - Story ingles__DAGV1BSxIJg.mp4,CC_US_EN_VID_APROBACION_PV_24.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_24.mp4,,oauth_user
247,a3194380c6e1,21 - IA - Story Espanhol__DAHGZN-wfn0.mp4,21 - IA - Story Espanhol__DAHGZN-wfn0.mp4,CC_US_ES_VID_APROBACION_PV_22.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_22.mp4,,oauth_user
248,71a8ffbf22d0,21 - IA - Story GB ingles__DAHGLg2l8gE.mp4,21 - IA - Story GB ingles__DAHGLg2l8gE.mp4,CC_US_EN_VID_APROBACION_PV_25.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_25.mp4,,oauth_user
252,88f9bf46b3f6,21 - Story ingles__DAGV1TEVpao.mp4,21 - Story ingles__DAGV1TEVpao.mp4,CC_US_EN_VID_APROBACION_PV_26.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_26.mp4,,oauth_user
253,cf6e75fdf6d1,22 - IA - Story GB ingles.mp4,22 - IA - Story GB ingles.mp4,CC_US_EN_VID_APROBACION_PV_27.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_27.mp4,,oauth_user
254,2d45a92e9499,22 - Story (ingles)__DAGV1ef8l8k.mp4,22 - Story (ingles)__DAGV1ef8l8k.mp4,CC_US_EN_VID_APROBACION_PV_28.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_28.mp4,,oauth_user
255,3b4e99de48b2,22 - Story Alemao__DAGT9ZDfKew.mp4,22 - Story Alemao__DAGT9ZDfKew.mp4,CC_DE_DE_VID_LIMITE_ALTO_NV_04.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_NV_04.mp4,,oauth_user
256,018796543161,22 - Story KELLY espanhol__DAHKNvGF-x0.mp4,22 - Story KELLY espanhol__DAHKNvGF-x0.mp4,CC_US_ES_VID_APROBACION_NV_19.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_19.mp4,,oauth_user
257,16361a4f5705,23 - IA - Story Ingles__DAHDpojxJb8.mp4,23 - IA - Story Ingles__DAHDpojxJb8.mp4,CC_US_EN_VID_APROBACION_PV_29.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_29.mp4,,oauth_user
258,0e21b7495909,23 - Story KELLY espanhol__DAHKNmJhfZQ.mp4,23 - Story KELLY espanhol__DAHKNmJhfZQ.mp4,CC_US_ES_VID_APROBACION_NV_20.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_20.mp4,,oauth_user
259,e1fb8a8a8c41,23 - Story espanhol__DAGTAxBNcAI.mp4,23 - Story espanhol__DAGTAxBNcAI.mp4,CC_US_ES_VID_APROBACION_NV_21.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_21.mp4,,oauth_user
260,e96f9aed3eb2,24 - IA - Story Espanhol__DAHGfOR7lmM.mp4,24 - IA - Story Espanhol__DAHGfOR7lmM.mp4,CC_US_EN_VID_APROBACION_PV_30.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_30.mp4,,oauth_user
261,24548d1a86f9,24 - Story (espanhol) +2 RM GP Story há 8 meses.mp4,24 - Story (espanhol) +2 RM GP Story há 8 meses.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_03.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_03.mp4,,oauth_user
262,21fbcdfa8e95,24 - Story (espanhol)__DAGx81LDCP4.mp4,24 - Story (espanhol)__DAGx81LDCP4.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_04.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_04.mp4,,oauth_user
263,bdd06e2db30b,24 - Story KELLY espanhol__DAHKNhaOKdA.mp4,24 - Story KELLY espanhol__DAHKNhaOKdA.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_05.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_05.mp4,,oauth_user
264,356548f096ba,25 - IA - Story Espanhol__DAHGfA69uZk.mp4,25 - IA - Story Espanhol__DAHGfA69uZk.mp4,CC_US_ES_VID_APROBACION_PV_23.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_23.mp4,,oauth_user
265,01ad9e0f0dc4,25 - IA - Story Ingles__DAHDvlBfhVg.mp4,25 - IA - Story Ingles__DAHDvlBfhVg.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_15.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_15.mp4,,oauth_user
266,7382f3f151a7,25 - IA - Story Mexico__DAHFv2Mkgxc.mp4,25 - IA - Story Mexico__DAHFv2Mkgxc.mp4,CC_DE_DE_VID_APROBACION_PV_09.mp4,1,RENAMED,CC_DE_DE_VID_APROBACION_PV_09.mp4,,oauth_user
267,327b6ea03452,25 - Story (espanhol)__DAGx815c46U.mp4,25 - Story (espanhol)__DAGx815c46U.mp4,CC_US_ES_VID_APROBACION_PV_24.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_24.mp4,,oauth_user
268,6d4499708aed,25 - Story espanhol__DAGTBAxmvtI.mp4,25 - Story espanhol__DAGTBAxmvtI.mp4,CC_US_ES_VID_APROBACION_NV_22.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_22.mp4,,oauth_user
270,fc5b054fc443,26 - IA - Story GB ingles.mp4,26 - IA - Story GB ingles.mp4,CC_US_EN_VID_APROBACION_PV_31.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_31.mp4,,oauth_user
272,1431c75598fc,26 - Story (ingles) +2 RM GP Story há 1 ano.mp4,26 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_NV_09.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_09.mp4,,oauth_user
273,14966ea62f96,26 - Story (ingles)__DAGWOWs_bSo.mp4,26 - Story (ingles)__DAGWOWs_bSo.mp4,CC_US_EN_VID_APROBACION_NV_10.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_10.mp4,,oauth_user
274,75ab62249638,26 - Story espanhol__DAGTMq9PyCc.mp4,26 - Story espanhol__DAGTMq9PyCc.mp4,CC_US_ES_VID_APROBACION_NV_23.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_23.mp4,,oauth_user
275,ff4d5d4d012a,26.1 - Story ingles.mp4,26.1 - Story ingles.mp4,CC_US_EN_VID_APROBACION_PV_32.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_32.mp4,,oauth_user
276,25737876fe34,27 - IA - Story (Ingles)__DAHDv8euNWY.mp4,27 - IA - Story (Ingles)__DAHDv8euNWY.mp4,CC_US_EN_VID_APROBACION_PV_33.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_33.mp4,,oauth_user
278,705b85ee83c2,27 - IA - Story GB ingles__DAHHheRz0aw.mp4,27 - IA - Story GB ingles__DAHHheRz0aw.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_16.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_16.mp4,,oauth_user
279,1fb4d53a40ee,27 - Story ( ingles )__DAGWOdLo9go.mp4,27 - Story ( ingles )__DAGWOdLo9go.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_09.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_09.mp4,,oauth_user
280,0cf5a2b8b650,27 - Story espanhol KELLY__DAGyfc_p8BQ.mp4,27 - Story espanhol KELLY__DAGyfc_p8BQ.mp4,CC_US_ES_VID_APROBACION_NV_24.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_24.mp4,,oauth_user
281,e7b46db2a943,27 - Story espanhol__DAGTMkAIMDk.mp4,27 - Story espanhol__DAGTMkAIMDk.mp4,CC_US_ES_VID_APROBACION_NV_25.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_25.mp4,,oauth_user
282,569aee7b79d0,27 - Story ingles.mp4,27 - Story ingles.mp4,CC_US_EN_VID_APROBACION_PV_34.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_34.mp4,,oauth_user
284,78158388c6db,28 - IA - Story GB ingles__DAHHhSslSJ0.mp4,28 - IA - Story GB ingles__DAHHhSslSJ0.mp4,CC_US_EN_VID_APROBACION_PV_35.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_35.mp4,,oauth_user
285,c69a68903233,28 - IA - Story Ingles__DAHD2SmYJ2Y.mp4,28 - IA - Story Ingles__DAHD2SmYJ2Y.mp4,CC_US_EN_VID_APROBACION_PV_36.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_36.mp4,,oauth_user
287,63291a0c5e88,28 - Story (espanhol)__DAGTMhKEQvc.mp4,28 - Story (espanhol)__DAGTMhKEQvc.mp4,CC_US_ES_VID_APROBACION_NV_26.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_26.mp4,,oauth_user
288,869989b7d648,28 - Story espanhol KELLY__DAGyfdnTzbY.mp4,28 - Story espanhol KELLY__DAGyfdnTzbY.mp4,CC_US_ES_VID_APROBACION_NV_27.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_27.mp4,,oauth_user
